Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.164239	4.983038	0	43.684115	-0.274472	43.85998	-0.274472	1.063704E+14	1.519471E-5	65812.362672	3.524543E+16	6.590685E+12	9.175591E-6	11.463612	1.142437	0	0
3.156111	4.982407	0.744936	43.534261	0.092793	43.473282	0.092793	9.815769E+13	1.507459E-5	66336.791957	3.522232E+16	0	0	11.449344	1.139563	0	0
3.743257	4.982327	0.686238	43.379653	0.449331	43.076775	0.449331	9.034378E+13	1.496568E-5	66819.533503	3.520034E+16	0	0	11.468524	1.134886	0	0
6.915257	4.967224	2.521808	43.233099	0.758915	42.709366	0.758915	8.350816E+13	1.484718E-5	67352.827178	3.51811E+16	0	0	11.480158	1.132555	0	0
10.63246	4.951906	2.513302	43.096754	1.038003	42.36493	1.038003	7.761112E+13	1.477491E-5	67682.310437	3.516451E+16	0	0	11.465198	1.130216	0	0
14.261398	4.938659	2.230932	42.948991	1.300349	42.011174	1.300349	7.168684E+13	1.461928E-5	68402.798659	3.514784E+16	0	0	11.471572	1.125395	0	0
17.886507	4.924838	1.887616	42.802306	1.547088	41.6617	1.547088	6.62508E+13	1.448092E-5	69056.398503	3.513254E+16	0	0	11.486667	1.117548	0	0
21.506677	4.900483	1.713524	42.656944	1.776937	41.318607	1.776937	6.126856E+13	1.435199E-5	69676.720322	3.511852E+16	0	0	11.504954	1.110181	0	0
25.137477	4.880097	1.329727	42.511419	1.991505	40.979754	1.991505	5.665434E+13	1.4223E-5	70308.671128	3.510554E+16	0	0	11.515109	1.103747	0	0
28.756575	4.762025	1.478983	42.367347	2.185922	40.651686	2.185922	5.242719E+13	1.40766E-5	71039.861562	3.509364E+16	0	0	11.518883	1.095374	0	0
29.844483	4.704343	1.439568	42.225236	2.364208	40.332869	2.364208	4.856546E+13	1.392746E-5	71800.608375	3.508278E+16	0	0	11.538908	1.085468	0	0
30.918252	4.637404	1.370448	42.082765	2.529884	40.018335	2.529884	4.497845E+13	1.376992E-5	72622.044577	3.507268E+16	0	0	11.559054	1.075474	0	0
31.990292	4.552633	1.298372	41.939478	2.68409	39.707117	2.68409	4.163718E+13	1.360204E-5	73518.406297	3.506328E+16	0	0	11.577777	1.065919	0	0
33.060446	4.451944	1.213197	41.798199	2.827477	39.40286	2.827477	3.85851E+13	1.344346E-5	74385.605904	3.505469E+16	0	0	11.592301	1.056564	0	0
34.125202	4.312614	1.143509	41.655484	2.962965	39.099079	2.962965	3.572842E+13	1.328307E-5	75283.808972	3.504665E+16	0	0	11.608677	1.046131	0	0
35.188408	4.126612	1.081948	41.512654	3.090312	38.798064	3.090312	3.308063E+13	1.312616E-5	76183.732925	3.50392E+16	0	0	11.631874	1.035451	0	0
36.243373	3.878433	1.036386	41.369203	3.208908	38.500051	3.208908	3.061834E+13	1.296128E-5	77152.872677	3.503227E+16	0	0	11.650762	1.025728	0	0
