Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.545671	7.406759	0	29.469765	-0.254186	29.543053	-0.254186	4.255423E+13	6.497423E-6	153907.163834	1.167312E+17	2.877622E+12	4.878722E-6	12.328023	1.150964	0	0
4.539941	7.409202	-0.640799	29.375563	0.278087	29.295092	0.278087	3.942772E+13	6.469547E-6	154570.336547	1.167224E+17	0	0	12.286045	1.146914	0	0
4.576826	7.409063	-0.645379	29.27785	0.788514	29.048813	0.788514	3.642693E+13	6.438141E-6	155324.327194	1.16714E+17	0	0	12.306936	1.140874	0	0
5.082004	7.401468	1.236024	29.183778	1.245306	28.820752	1.245306	3.375381E+13	6.40797E-6	156055.650645	1.167064E+17	0	0	12.325049	1.137095	0	0
7.020815	7.386717	1.619848	29.090753	1.66414	28.603901	1.66414	3.130321E+13	6.376167E-6	156834.034679	1.166995E+17	0	0	12.297139	1.133213	0	0
9.469238	7.372969	1.487911	28.999605	2.044249	28.399471	2.044249	2.907463E+13	6.342009E-6	157678.740486	1.166933E+17	0	0	12.303512	1.127109	0	0
11.936048	7.363267	1.241701	28.908654	2.39732	28.202434	2.39732	2.700889E+13	6.306646E-6	158562.896905	1.166875E+17	0	0	12.305642	1.118034	0	0
14.346332	7.343624	1.034264	28.819124	2.728505	28.012614	2.728505	2.511874E+13	6.28051E-6	159222.734332	1.166821E+17	0	0	12.32242	1.109469	0	0
16.753582	7.280004	0.906005	28.728695	3.031533	27.829554	3.031533	2.33438E+13	6.240967E-6	160231.589247	1.166771E+17	0	0	12.331745	1.101816	0	0
19.148115	7.078488	0.825953	28.640031	3.310647	27.654829	3.310647	2.172525E+13	6.204028E-6	161185.606278	1.166726E+17	0	0	12.320389	1.092389	0	0
19.870267	6.986134	0.789933	28.552641	3.571724	27.486262	3.571724	2.023976E+13	6.173292E-6	161988.13053	1.166684E+17	0	0	12.335525	1.081436	0	0
20.587039	6.924919	0.72369	28.462327	3.818558	27.318403	3.818558	1.881116E+13	6.132247E-6	163072.372521	1.166644E+17	0	0	12.344406	1.070763	0	0
21.296492	6.900697	0.634299	28.372911	4.048293	27.156125	4.048293	1.749609E+13	6.093696E-6	164104.018933	1.166607E+17	0	0	12.347012	1.060953	0	0
21.943931	6.898325	0.541747	28.285864	4.258546	27.001744	4.258546	1.630419E+13	6.057814E-6	165076.03699	1.166573E+17	0	0	12.353653	1.051334	0	0
22.602802	6.89168	0.449195	28.198065	4.454105	26.850612	4.454105	1.518421E+13	6.015343E-6	166241.570823	1.166542E+17	0	0	12.353466	1.040637	0	0
23.26819	6.856175	0.369401	28.111328	4.637733	26.703833	4.637733	1.415331E+13	5.978768E-6	167258.547947	1.166513E+17	0	0	12.361058	1.030115	0	0
23.950129	6.7181	0.325526	28.029851	4.80617	26.566866	4.80617	1.324875E+13	5.959144E-6	167809.341168	1.166487E+17	0	0	12.361352	1.020289	0	0
24.631802	6.414331	0.317161	27.946413	4.961695	26.431466	4.961695	1.238229E+13	5.923678E-6	168814.047333	1.166463E+17	0	0	12.356413	1.010566	0	0
25.295618	5.986189	0.31394	27.861343	5.104297	26.298008	5.104297	1.155716E+13	5.871373E-6	170317.906173	1.16644E+17	0	0	12.355845	1.000292	0	0
25.933491	5.443089	0.31176	27.77864	5.237636	26.169632	5.237636	1.080774E+13	5.828161E-6	171580.70744	1.166419E+17	0	0	12.350437	0.989627	0	0
26.559601	4.772029	0.308436	27.696298	5.364104	26.043507	5.364104	1.010985E+13	5.789359E-6	172730.681907	1.166399E+17	0	0	12.347352	0.97913	0	0
