Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.58856	5.15510	0.00000	43.6742	-0.329387	43.9214	-0.329387	105804000000000	0.0000144884	69020.9
3.68543	5.15926	-0.802337	43.6461	-0.233837	43.8216	-0.233837	104224000000000	0.0000145249	68847.0
5.83483	5.15569	-1.21915	43.4943	0.151415	43.3808	0.151415	96073400000000	0.0000144200	69348.1
8.08336	5.15292	-0.0350197	43.3405	0.514217	42.9555	0.514217	88464600000000	0.0000143160	69852.1
10.2864	5.15075	0.186175	43.1840	0.850429	42.5479	0.850429	81331000000000	0.0000141895	70474.5
12.4648	5.14687	0.524882	43.0273	1.16072	42.1601	1.16072	74766600000000	0.0000140576	71136.0
14.6439	5.14389	0.422255	42.8719	1.44459	41.7936	1.44459	68773200000000	0.0000139199	71839.3
16.8214	5.13987	0.280152	42.7145	1.70537	41.4430	1.70537	63191800000000	0.0000137571	72689.7
19.0005	5.13511	0.154732	42.5568	1.94846	41.1056	1.94846	58053500000000	0.0000135966	73547.8
21.1718	5.12945	-0.000714239	42.4063	2.16728	40.7938	2.16728	53537100000000	0.0000134571	74310.1
23.3484	5.12116	-0.104351	42.2561	2.36931	40.4950	2.36931	49379000000000	0.0000133121	75119.7
25.5071	5.10992	-0.178054	42.1046	2.55590	40.2068	2.55590	45510100000000	0.0000131498	76046.6
27.6591	5.09348	-0.162671	41.9553	2.72787	39.9318	2.72787	41992500000000	0.0000129931	76963.8
28.7385	5.07688	-0.00479823	41.8086	2.88568	39.6702	2.88568	38802000000000	0.0000128408	77876.9
29.8014	5.05268	0.219751	41.6625	3.03091	39.4186	3.03091	35861900000000	0.0000126792	78869.2
30.8631	5.01414	0.477581	41.5180	3.16648	39.1760	3.16648	33175400000000	0.0000125290	79815.0
31.9505	4.96027	0.613539	41.3727	3.29241	38.9400	3.29241	30675800000000	0.0000123682	80852.6
33.0091	4.88025	0.684735	41.2281	3.40839	38.7122	3.40839	28374600000000	0.0000122000	81967.2
34.0797	4.75983	0.716483	41.0841	3.51590	38.4913	3.51590	26253000000000	0.0000120282	83138.0
35.1454	4.58897	0.727674	40.9420	3.61563	38.2782	3.61563	24315700000000	0.0000118623	84301.0
36.1790	4.35936	0.728811	40.7992	3.70889	38.0694	3.70889	22513200000000	0.0000116912	85534.8
37.2163	4.05806	0.719683	40.6571	3.79596	37.8659	3.79596	20850900000000	0.0000115216	86793.4
38.2247	3.66724	0.713715	40.5142	3.87796	37.6654	3.87796	19303100000000	0.0000113511	88096.9
39.2419	3.17835	0.701663	40.3712	3.95302	37.4702	3.95302	17869900000000	0.0000111645	89569.5
40.2323	2.60381	0.689925	40.2316	4.02270	37.2822	4.02270	16572300000000	0.0000109910	90983.7
41.1743	1.96461	0.698242	40.0912	4.08760	37.0971	4.08760	15362400000000	0.0000108080	92524.1
42.0731	1.27702	0.725546	39.9520	4.14832	36.9163	4.14832	14250600000000	0.0000106304	94070.1
34.3049	4.72879	0.720575	39.8131	4.20509	36.7388	4.20509	13220800000000	0.0000104515	95679.6
43.5272	0.00000	0.00000	39.6752	4.25757	36.5654	4.25757	12271600000000	0.0000102685	97385.5
0.00000	0.00000	0.00000	39.5383	4.30674	36.3956	4.30674	11397500000000	0.0000100898	99109.6
0.00000	0.00000	0.00000	39.3998	4.35282	36.2264	4.35282	10575700000000	0.00000989991	101011
0.00000	0.00000	0.00000	39.2611	4.39607	36.0593	4.39607	9812330000000	0.00000970885	102999
0.00000	0.00000	0.00000	39.1215	4.43741	35.8926	4.43741	9099550000000	0.00000952215	105018
0.00000	0.00000	0.00000	38.9793	4.47595	35.7256	4.47595	8426840000000	0.00000931858	107312
0.00000	0.00000	0.00000	38.8381	4.51255	35.5609	4.51255	7807820000000	0.00000912589	109578
0.00000	0.00000	0.00000	38.6978	4.54652	35.3992	4.54652	7237890000000	0.00000893190	111958
0.00000	0.00000	0.00000	38.5581	4.57836	35.2396	4.57836	6711840000000	0.00000874005	114416
0.00000	0.00000	0.00000	38.4174	4.60793	35.0807	4.60793	6220500000000	0.00000853800	117124
0.00000	0.00000	0.00000	38.2761	4.63599	34.9224	4.63599	5763330000000	0.00000833818	119930
0.00000	0.00000	0.00000	38.1354	4.66225	34.7659	4.66225	5341250000000	0.00000813917	122863
0.00000	0.00000	0.00000	37.9951	4.68666	34.6112	4.68666	4951340000000	0.00000793826	125972
0.00000	0.00000	0.00000	37.8531	4.71003	34.4557	4.71003	4585660000000	0.00000773797	129233
0.00000	0.00000	0.00000	37.7103	4.73243	34.3002	4.73243	4245190000000	0.00000754302	132573
0.00000	0.00000	0.00000	37.5657	4.75306	34.1441	4.75306	3926040000000	0.00000733392	136353
0.00000	0.00000	0.00000	37.4192	4.77232	33.9873	4.77232	3627250000000	0.00000711673	140514
0.00000	0.00000	0.00000	37.2720	4.79091	33.8302	4.79091	3349740000000	0.00000690769	144766
0.00000	0.00000	0.00000	37.1237	4.80848	33.6729	4.80848	3091830000000	0.00000669901	149276
0.00000	0.00000	0.00000	36.9737	4.82477	33.5148	4.82477	2851090000000	0.00000648206	154272
0.00000	0.00000	0.00000	36.8224	4.84064	33.3558	4.84064	2627250000000	0.00000627459	159373
0.00000	0.00000	0.00000	36.6679	4.85508	33.1946	4.85508	2416680000000	0.00000604945	165304
0.00000	0.00000	0.00000	36.5107	4.86926	33.0312	4.86926	2219920000000	0.00000583271	171447
0.00000	0.00000	0.00000	36.3492	4.88243	32.8641	4.88243	2034310000000	0.00000560321	178469
0.00000	0.00000	0.00000	36.1858	4.89470	32.6960	4.89470	1862320000000	0.00000537107	186183
0.00000	0.00000	0.00000	36.0184	4.90651	32.5243	4.90651	1701250000000	0.00000513962	194567
0.00000	0.00000	0.00000	35.8469	4.91803	32.3488	4.91803	1550640000000	0.00000491241	203566
0.00000	0.00000	0.00000	35.6710	4.92862	32.1697	4.92862	1410030000000	0.00000467571	213871
0.00000	0.00000	0.00000	35.4874	4.93873	31.9834	4.93873	1276800000000	0.00000443171	225647
0.00000	0.00000	0.00000	35.2991	4.94831	31.7930	4.94831	1153270000000	0.00000418853	238747
0.00000	0.00000	0.00000	35.1019	4.95774	31.5940	4.95774	1036660000000	0.00000394486	253495
0.00000	0.00000	0.00000	34.9006	4.96611	31.3918	4.96611	929782000000	0.00000369479	270652
0.00000	0.00000	0.00000	34.6933	4.97427	31.1838	4.97427	831198000000	0.00000345216	289674
0.00000	0.00000	0.00000	34.4778	4.98196	30.9682	4.98196	739786000000	0.00000320906	311618
0.00000	0.00000	0.00000	34.2537	4.98934	30.7446	4.98934	655399000000	0.00000296957	336749
0.00000	0.00000	0.00000	34.0196	4.99642	30.5113	4.99642	577488000000	0.00000273316	365877
0.00000	0.00000	0.00000	33.7728	5.00287	30.2662	5.00287	505369000000	0.00000249331	401073
0.00000	0.00000	0.00000	33.5139	5.00944	30.0092	5.00944	439375000000	0.00000226546	441411
0.00000	0.00000	0.00000	33.2450	5.01515	29.7429	5.01515	379920000000	0.00000203881	490481
0.00000	0.00000	0.00000	32.9657	5.02125	29.4665	5.02125	326693000000	0.00000183304	545541
0.00000	0.00000	0.00000	32.6740	5.02620	29.1786	5.02620	279025000000	0.00000162573	615107
0.00000	0.00000	0.00000	32.3738	5.03192	28.8820	5.03192	237237000000	0.00000144649	691328
0.00000	0.00000	0.00000	32.0647	5.03652	28.5775	5.03652	200733000000	0.00000127136	786562
0.00000	0.00000	0.00000	31.7487	5.04186	28.2658	5.04186	169213000000	0.00000112230	891024
0.00000	0.00000	0.00000	31.4229	5.04581	27.9454	5.04581	141882000000	0.000000974961	1025680
0.00000	0.00000	0.00000	31.0958	5.05051	27.6233	5.05051	118887000000	0.000000853665	1171420
0.00000	0.00000	0.00000	30.7652	5.05450	27.2984	5.05450	99433900000	0.000000742306	1347150
0.00000	0.00000	0.00000	30.4324	5.05847	26.9712	5.05847	83062900000	0.000000645581	1548990
0.00000	0.00000	0.00000	30.0964	5.06268	26.6408	5.06268	69265300000	0.000000562877	1776590
0.00000	0.00000	0.00000	29.7609	5.06602	26.3116	5.06602	57777100000	0.000000487097	2052980
0.00000	0.00000	0.00000	29.4356	5.06960	25.9920	5.06960	48459600000	0.000000425680	2349180
0.00000	0.00000	0.00000	29.1131	5.07320	25.6752	5.07320	40705800000	0.000000373272	2679010
0.00000	0.00000	0.00000	28.7923	5.07594	25.3607	5.07594	34225600000	0.000000324703	3079740
0.00000	0.00000	0.00000	28.4750	5.07937	25.0492	5.07937	28830700000	0.000000285908	3497630
0.00000	0.00000	0.00000	28.1616	5.08238	24.7417	5.08238	24337400000	0.000000251365	3978270
0.00000	0.00000	0.00000	27.8480	5.08518	24.4342	5.08518	20542500000	0.000000220666	4531730
0.00000	0.00000	0.00000	27.5279	5.08735	24.1208	5.08735	17278700000	0.000000191537	5220920
0.00000	0.00000	0.00000	27.2314	5.09007	23.8299	5.09007	14719400000	0.000000169989	5882740
0.00000	0.00000	0.00000	26.9416	5.09290	23.5457	5.09290	12585600000	0.000000151968	6580330
0.00000	0.00000	0.00000	26.6574	5.09492	23.2673	5.09492	10792700000	0.000000134696	7424140
0.00000	0.00000	0.00000	26.3783	5.09685	22.9941	5.09685	9281710000	0.000000119674	8356040
0.00000	0.00000	0.00000	26.1024	5.09888	22.7238	5.09888	7995350000	0.000000106804	9362980
0.00000	0.00000	0.00000	25.8307	5.10146	22.4574	5.10146	6903340000	0.0000000966643	10345100
0.00000	0.00000	0.00000	25.5651	5.10340	22.1973	5.10340	5980090000	0.0000000868698	11511500
0.00000	0.00000	0.00000	25.3045	5.10513	21.9421	5.10513	5194150000	0.0000000780627	12810200
0.00000	0.00000	0.00000	25.0479	5.10688	21.6909	5.10688	4521470000	0.0000000704211	14200300
