Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.10900	7.55494	0.00000	29.2293	-0.504824	29.3816	-0.504824	115876000000000	0.0000168172	59463.0
4.10164	7.56654	-0.584102	29.2038	-0.361765	29.3129	-0.361765	113527000000000	0.0000167740	59616.2
4.12673	7.56509	-0.587570	29.0893	0.213330	29.0249	0.213330	103541000000000	0.0000164969	60617.4
4.31930	7.56318	-0.613232	28.9708	0.752805	28.7440	0.752805	94133400000000	0.0000161875	61776.1
5.51552	7.55082	-0.651156	28.8511	1.24427	28.4765	1.24427	85482400000000	0.0000158446	63112.8
6.98002	7.53382	-0.413736	28.7284	1.69191	28.2194	1.69191	77434700000000	0.0000154488	64730.0
8.49736	7.50760	-0.191189	28.6054	2.10492	27.9727	2.10492	70128600000000	0.0000150514	66438.8
10.0804	7.48526	-0.153024	28.4781	2.48643	27.7313	2.48643	63283100000000	0.0000146046	68471.7
11.5929	7.44644	-0.0324215	28.3463	2.84101	27.4938	2.84101	56897300000000	0.0000141185	70828.9
13.1189	7.39993	0.0474121	28.2087	3.16645	27.2594	3.16645	50916900000000	0.0000135715	73683.8
14.6495	7.34312	0.107726	28.0676	3.46125	27.0308	3.46125	45429300000000	0.0000129808	77036.8
16.1546	7.26636	0.172054	27.9204	3.73253	26.8035	3.73253	40335300000000	0.0000123432	81016.1
17.6017	7.16931	0.218604	27.7672	3.98577	26.5757	3.98577	35637400000000	0.0000116794	85620.9
18.3498	7.10250	0.243256	27.6081	4.22015	26.3479	4.22015	31335500000000	0.0000109913	90980.9
19.0739	7.03102	0.255619	27.4456	4.43231	26.1234	4.43231	27474500000000	0.0000102918	97164.8
19.8196	6.94176	0.266504	27.2763	4.63141	25.8963	4.63141	23957200000000	0.00000958540	104325
20.5582	6.82964	0.278521	27.0997	4.81705	25.6661	4.81705	20766800000000	0.00000887230	112710
21.2901	6.69148	0.287782	26.9174	4.98900	25.4344	4.98900	17917300000000	0.00000816786	122431
22.0140	6.52252	0.291505	26.7347	5.14711	25.2065	5.14711	15453000000000	0.00000750704	133208
22.7400	6.31399	0.294226	26.5494	5.29557	24.9790	5.29557	13299300000000	0.00000688530	145237
23.4688	6.05540	0.293983	26.3639	5.43388	24.7545	5.43388	11444000000000	0.00000631112	158451
24.1888	5.74307	0.290690	26.1786	5.56287	24.5330	5.56287	9848530000000	0.00000578294	172922
24.9012	5.35198	0.286978	25.9889	5.68441	24.3095	5.68441	8445370000000	0.00000528122	189350
25.5850	4.89720	0.281293	25.7996	5.79668	24.0892	5.79668	7244160000000	0.00000481932	207498
26.2776	4.34032	0.273669	25.6158	5.89734	23.8778	5.89734	6241750000000	0.00000440461	227035
