Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.348764	7.303236	0	29.447094	-0.395299	29.582432	-0.395299	4.177987E+13	6.348043E-6	157528.859926	1.16729E+17	1.811124E+12	4.354717E-6	12.174161	1.154584	0	0
4.358567	7.30532	-0.61261	29.351716	0.144841	29.302205	0.144841	3.867334E+13	6.319415E-6	158242.495294	1.167203E+17	0	0	12.149757	1.15019	0	0
4.392873	7.304185	-0.622224	29.254738	0.653541	29.031687	0.653541	3.57512E+13	6.288829E-6	159012.122247	1.167121E+17	0	0	12.168311	1.143975	0	0
4.905884	7.299206	1.10601	29.159654	1.115156	28.779649	1.115156	3.310046E+13	6.256895E-6	159823.668273	1.167046E+17	0	0	12.177272	1.141011	0	0
6.962217	7.279469	1.674386	29.068604	1.525095	28.549682	1.525095	3.074646E+13	6.224261E-6	160661.650792	1.16698E+17	0	0	12.149772	1.137648	0	0
9.441945	7.27315	1.426498	28.977326	1.906773	28.329507	1.906773	2.855446E+13	6.189358E-6	161567.650674	1.166918E+17	0	0	12.157647	1.131424	0	0
11.903166	7.264841	1.17935	28.885183	2.268293	28.115704	2.268293	2.650004E+13	6.156485E-6	162430.346834	1.16686E+17	0	0	12.161903	1.122493	0	0
14.318042	7.258295	0.902429	28.791651	2.608711	27.908053	2.608711	2.456568E+13	6.120938E-6	163373.64572	1.166806E+17	0	0	12.167581	1.114328	0	0
16.733671	7.249394	0.631342	28.699736	2.922872	27.711228	2.922872	2.280231E+13	6.089049E-6	164229.244622	1.166756E+17	0	0	12.173778	1.10737	0	0
19.142867	7.215408	0.459909	28.609389	3.20823	27.525991	3.20823	2.119237E+13	6.05349E-6	165193.951903	1.166711E+17	0	0	12.162675	1.098558	0	0
19.861471	7.197756	0.415941	28.518911	3.47418	27.347459	3.47418	1.969396E+13	6.016197E-6	166217.950815	1.166669E+17	0	0	12.171469	1.088084	0	0
20.581273	7.176052	0.370748	28.430753	3.716732	27.179343	3.716732	1.833588E+13	5.980139E-6	167220.186342	1.166631E+17	0	0	12.182172	1.077587	0	0
21.307577	7.135572	0.34587	28.34333	3.942202	27.017929	3.942202	1.708159E+13	5.944787E-6	168214.597999	1.166595E+17	0	0	12.1834	1.067936	0	0
22.023531	7.074421	0.326617	28.254339	4.15312	26.860088	4.15312	1.589286E+13	5.901418E-6	169450.802357	1.166562E+17	0	0	12.187864	1.058421	0	0
22.73338	6.975147	0.316392	28.16672	4.351862	26.707876	4.351862	1.480328E+13	5.86698E-6	170445.44168	1.166531E+17	0	0	12.188041	1.047764	0	0
23.444584	6.796881	0.32127	28.07964	4.538804	26.560335	4.538804	1.37944E+13	5.836839E-6	171325.619867	1.166503E+17	0	0	12.19818	1.036843	0	0
24.142759	6.527377	0.325928	27.993785	4.710962	26.41911	4.710962	1.286702E+13	5.806016E-6	172235.152329	1.166477E+17	0	0	12.206658	1.026825	0	0
24.829065	6.149589	0.327848	27.904566	4.871258	26.278735	4.871258	1.196929E+13	5.756911E-6	173704.25859	1.166451E+17	0	0	12.206063	1.017142	0	0
25.495335	5.655218	0.327618	27.817649	5.018287	26.14518	5.018287	1.115497E+13	5.710485E-6	175116.460386	1.166428E+17	0	0	12.210364	1.007116	0	0
26.148892	5.031881	0.327042	27.733134	5.15477	26.01761	5.15477	1.04163E+13	5.671084E-6	176333.117506	1.166408E+17	0	0	12.21626	0.996739	0	0
26.775382	4.305219	0.324932	27.648961	5.281514	25.893737	5.281514	9.729242E+12	5.629095E-6	177648.463371	1.166388E+17	0	0	12.219581	0.986944	0	0
