Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
2.311361	2.639233	0	21.750159	-0.27009	22.341121	-0.27009	4.152587E+12	1.821245E-7	5490749.814334	6.76708	1.102237	0	0
9.510885	2.50511	2.720176	21.692547	-0.136747	21.992404	-0.136747	3.93678E+12	1.809533E-7	5526288.092145	6.861566	1.101425	0	0
10.620746	2.448494	2.64029	21.600779	0.041882	21.508621	0.041882	3.615944E+12	1.776367E-7	5629468.100704	6.769507	1.10196	0	0
11.75069	2.365189	2.561475	21.496352	0.225604	20.997975	0.225604	3.282523E+12	1.735318E-7	5762634.079716	6.868302	1.100693	0	0
12.866547	2.25115	2.488623	21.390095	0.392886	20.518717	0.392886	2.974791E+12	1.689745E-7	5918051.239914	6.76642	1.100733	0	0
13.991833	2.096473	2.422345	21.284957	0.547687	20.065471	0.547687	2.698697E+12	1.646373E-7	6073956.720497	6.863157	1.09917	0	0
15.099909	1.901932	2.366371	21.181175	0.687307	19.644889	0.687307	2.451299E+12	1.602414E-7	6240586.350359	6.771104	1.098714	0	0
16.188685	1.669737	2.318895	21.079622	0.81365	19.254076	0.81365	2.23118E+12	1.559461E-7	6412470.313159	6.864912	1.097052	0	0
16.735449	1.537121	2.299291	20.974697	0.935114	18.868486	0.935114	2.024486E+12	1.515851E-7	6596954.36044	6.778984	1.096696	0	0
17.276168	1.395309	2.28356	20.869036	1.04815	18.499038	1.04815	1.835686E+12	1.472134E-7	6792861.666591	6.875393	1.095449	0	0
17.811966	1.245205	2.271941	20.764666	1.151555	18.150886	1.151555	1.666481E+12	1.429331E-7	6996278.206591	6.78859	1.095192	0	0
18.329772	1.092951	2.269553	20.660819	1.2464	17.82102	1.2464	1.513603E+12	1.386611E-7	7211825.979128	6.87458	1.094163	0	0
18.847785	0.933759	2.278862	20.556963	1.334694	17.504495	1.334694	1.374738E+12	1.344635E-7	7436960.655393	6.786212	1.094183	0	0
19.358276	0.771233	2.295097	20.451915	1.417824	17.196968	1.417824	1.247232E+12	1.302951E-7	7674885.702338	6.878641	1.093471	0	0
19.856597	0.605415	2.329887	20.347439	1.495445	16.901332	1.495445	1.132151E+12	1.262991E-7	7917710.042423	6.79799	1.093312	0	0
20.338815	0.444321	2.356035	20.242505	1.56735	16.617053	1.56735	1.027252E+12	1.222845E-7	8177654.344294	6.87886	1.093134	0	0
20.816881	0.281521	2.387575	20.136951	1.633892	16.34327	1.633892	9.315351E+11	1.182299E-7	8458094.373871	6.798852	1.092897	0	0
21.25916	0.130744	2.378197	20.032825	1.69532	16.081871	1.69532	8.458557E+11	1.14342E-7	8745691.629763	6.871295	1.092481	0	0
13.740935	2.14015	2.422403	19.929109	1.752882	15.828919	1.752882	7.68347E+11	1.106098E-7	9040793.436575	6.79466	1.091947	0	0
21.620446	0	0	19.823889	1.807369	15.580469	1.807369	6.969689E+11	1.069062E-7	9353994.449398	6.858593	1.091531	0	0
0	0	0	19.719388	1.857559	15.342024	1.857559	6.326425E+11	1.032701E-7	9683349.39542	6.80259	1.090819	0	0
0	0	0	19.614904	1.903735	15.112222	1.903735	5.742614E+11	9.962528E-8	1.003761E+7	6.857376	1.090008	0	0
0	0	0	19.508639	1.947171	14.886054	1.947171	5.204082E+11	9.594907E-8	1.04222E+7	6.807899	1.08888	0	0
0	0	0	19.404473	1.987948	14.667901	1.987948	4.725232E+11	9.2575E-8	1.080205E+7	6.856273	1.088049	0	0
0	0	0	19.300046	2.025886	14.455528	2.025886	4.289403E+11	8.923435E-8	1.120645E+7	6.817443	1.086545	0	0
0	0	0	19.195904	2.061337	14.2488	2.061337	3.894802E+11	8.599579E-8	1.162848E+7	6.850177	1.085793	0	0
0	0	0	19.092653	2.094364	14.048344	2.094364	3.539419E+11	8.288601E-8	1.206476E+7	6.824529	1.084071	0	0
0	0	0	18.989973	2.125356	13.85291	2.125356	3.218167E+11	7.99082E-8	1.251436E+7	6.852146	1.083003	0	0
0	0	0	18.888225	2.154205	13.663247	2.154205	2.928598E+11	7.704323E-8	1.297973E+7	6.841725	1.081182	0	0
0	0	0	18.784941	2.181128	13.475969	2.181128	2.661294E+11	7.412585E-8	1.349057E+7	6.85022	1.080114	0	0
0	0	0	18.68227	2.206612	13.29247	2.206612	2.419761E+11	7.136853E-8	1.401178E+7	6.850789	1.078174	0	0
0	0	0	18.580374	2.230168	13.114183	2.230168	2.20173E+11	6.867739E-8	1.456083E+7	6.844383	1.077403	0	0
0	0	0	18.479483	2.252054	12.940796	2.252054	2.005211E+11	6.60831E-8	1.513246E+7	6.856129	1.075503	0	0
0	0	0	18.378429	2.272636	12.770067	2.272636	1.825955E+11	6.355406E-8	1.573464E+7	6.844883	1.074692	0	0
0	0	0	18.276934	2.292029	12.601414	2.292029	1.662045E+11	6.108002E-8	1.637197E+7	6.870538	1.072733	0	0
0	0	0	18.175381	2.310228	12.435329	2.310228	1.512767E+11	5.866941E-8	1.704466E+7	6.844475	1.07208	0	0
0	0	0	18.074033	2.32743	12.271669	2.32743	1.377158E+11	5.635663E-8	1.774414E+7	6.8764	1.070378	0	0
0	0	0	17.972301	2.343607	12.109824	2.343607	1.253259E+11	5.409289E-8	1.848672E+7	6.837447	1.070041	0	0
0	0	0	17.86954	2.358871	11.948769	2.358871	1.139419E+11	5.185678E-8	1.928388E+7	6.883027	1.068161	0	0
0	0	0	17.767653	2.373271	11.790674	2.373271	1.03676E+11	4.973932E-8	2.010482E+7	6.8378	1.067706	0	0
0	0	0	17.664213	2.386695	11.632943	2.386695	9.419938E+10	4.75951E-8	2.101057E+7	6.893439	1.065866	0	0
