Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
2.250416	4.966502	0	43.779762	-0.479228	44.080232	-0.479228	1.11962E+14	1.544068E-5	64763.984888	12.30602	1.098864	0	0
2.247899	4.964904	1.395687	43.705472	-0.272866	43.877187	-0.272866	1.075923E+14	1.542247E-5	64840.45159	12.291358	1.097994	0	0
2.873078	4.963443	1.778957	43.581426	0.036389	43.558386	0.036389	1.006697E+14	1.533535E-5	65208.786195	12.289817	1.098152	0	0
6.478001	4.957145	2.060215	43.439593	0.36417	43.207402	0.36417	9.32946E+13	1.522405E-5	65685.52368	12.290619	1.096925	0	0
10.333838	4.949088	1.907007	43.293823	0.676074	42.859693	0.676074	8.627356E+13	1.51018E-5	66217.248867	12.267524	1.096767	0	0
13.951368	4.942673	1.510356	43.141437	0.978152	42.508687	0.978152	7.949458E+13	1.496911E-5	66804.241637	12.296922	1.094946	0	0
17.597445	4.934537	1.104592	42.983873	1.259495	42.162942	1.259495	7.304163E+13	1.479785E-5	67577.353259	12.260628	1.094946	0	0
21.202675	4.911572	1.085358	42.833071	1.511812	41.840577	1.511812	6.735417E+13	1.464223E-5	68295.619683	12.313169	1.093284	0	0
24.796003	4.875193	1.171011	42.684688	1.743455	41.532058	1.743455	6.218821E+13	1.449083E-5	69009.176711	12.257585	1.092968	0	0
28.397499	4.85424	0.761967	42.539832	1.955497	41.23819	1.955497	5.752578E+13	1.434837E-5	69694.305987	12.331176	1.091701	0	0
29.48394	4.839184	0.725048	42.394699	2.151026	40.953176	2.151026	5.320347E+13	1.419188E-5	70462.834022	12.256434	1.091939	0	0
30.550204	4.80302	0.81274	42.247932	2.334178	40.672992	2.334178	4.91614E+13	1.402609E-5	71295.703088	12.344194	1.090593	0	0
31.637321	4.752175	0.847076	42.104792	2.503178	40.404655	2.503178	4.551412E+13	1.387638E-5	72064.876636	12.268001	1.09091	0	0
32.710122	4.681406	0.847178	41.961325	2.659498	40.143126	2.659498	4.212911E+13	1.371468E-5	72914.587364	12.358797	1.090197	0	0
33.774457	4.586301	0.82365	41.819034	2.80483	39.889038	2.80483	3.901979E+13	1.355647E-5	73765.492062	12.265885	1.090633	0	0
34.833352	4.455481	0.792711	41.677184	2.9392	39.641734	2.9392	3.614788E+13	1.33911E-5	74676.477392	12.356297	1.089762	0	0
35.903036	4.263275	0.770147	41.536003	3.065516	39.39959	3.065516	3.349888E+13	1.323436E-5	75560.871794	12.253203	1.090316	0	0
36.940721	4.002659	0.752438	41.394137	3.182292	39.16227	3.182292	3.103203E+13	1.306219E-5	76556.833492	12.335903	1.089643	0	0
37.972133	3.654889	0.739151	41.254084	3.29005	38.93228	3.29005	2.877456E+13	1.289049E-5	77576.576691	12.250774	1.089366	0	0
38.98076	3.220988	0.725033	41.115779	3.390126	38.708738	3.390126	2.670612E+13	1.272339E-5	78595.429346	12.330937	1.088733	0	0
39.982705	2.690869	0.712897	40.976215	3.48428	38.487169	3.48428	2.476926E+13	1.255023E-5	79679.840743	12.242507	1.088258	0	0
40.938366	2.094647	0.705847	40.837289	3.572593	38.269686	3.572593	2.298051E+13	1.238161E-5	80764.9301	12.321166	1.087189	0	0
41.860802	1.430449	0.728006	40.697318	3.655202	38.054399	3.655202	2.13087E+13	1.220412E-5	81939.522404	12.249923	1.086279	0	0
42.706139	0.757781	0.771833	40.557346	3.732304	37.842397	3.732304	1.975831E+13	1.202311E-5	83173.184295	12.311236	1.085567	0	0
34.390986	4.514657	0.806169	40.417326	3.804079	37.633565	3.804079	1.832008E+13	1.183627E-5	84486.066296	12.264455	1.084142	0	0
43.59431	0	0	40.27889	3.870584	37.429761	3.870584	1.700093E+13	1.165055E-5	85832.834639	12.313118	1.083232	0	0
0	0	0	40.142659	3.932712	37.231101	3.932712	1.579544E+13	1.147496E-5	87146.244831	12.280002	1.081293	0	0
0	0	0	40.005889	3.990787	37.034324	3.990787	1.467106E+13	1.129251E-5	88554.270876	12.307248	1.080382	0	0
0	0	0	39.87041	4.044868	36.841496	4.044868	1.363613E+13	1.111181E-5	89994.350733	12.286301	1.078403	0	0
0	0	0	39.733787	4.095274	36.64969	4.095274	1.266631E+13	1.091868E-5	91586.156144	12.298427	1.077731	0	0
0	0	0	39.597605	4.142453	36.460397	4.142453	1.17682E+13	1.072528E-5	93237.619805	12.29503	1.075673	0	0
0	0	0	39.461358	4.186778	36.272803	4.186778	1.093332E+13	1.053084E-5	94959.156185	12.292456	1.074881	0	0
0	0	0	39.325944	4.228578	36.087708	4.228578	1.01622E+13	1.034256E-5	96687.836868	12.314533	1.072704	0	0
0	0	0	39.184665	4.268183	35.897308	4.268183	9.415557E+12	1.012614E-5	98754.329916	12.280163	1.072269	0	0
0	0	0	39.046082	4.305313	35.711532	4.305313	8.736441E+12	9.923401E-6	100771.903586	12.322005	1.070211	0	0
0	0	0	38.908022	4.341081	35.527089	4.341081	8.108564E+12	9.736962E-6	102701.436198	12.273247	1.07029	0	0
0	0	0	38.770452	4.374013	35.345117	4.374013	7.527778E+12	9.541972E-6	104800.135038	12.328208	1.068311	0	0
0	0	0	38.632163	4.40495	35.163616	4.40495	6.985855E+12	9.3429E-6	107033.152851	12.267405	1.067995	0	0
0	0	0	38.494037	4.433652	34.983803	4.433652	6.483496E+12	9.138115E-6	109431.759855	12.341844	1.066056	0	0
0	0	0	38.356989	4.460623	34.80635	4.460623	6.020752E+12	8.938317E-6	111877.889415	12.268654	1.065818	0	0
0	0	0	38.218798	4.485988	34.628648	4.485988	5.587566E+12	8.733097E-6	114506.921616	12.346376	1.063998	0	0
0	0	0	38.080232	4.51002	34.45137	4.51002	5.184482E+12	8.529706E-6	117237.337051	12.262296	1.063444	0	0
0	0	0	37.94142	4.53265	34.274741	4.53265	4.809828E+12	8.326062E-6	120104.802865	12.343323	1.061623	0	0
0	0	0	37.802624	4.553757	34.099172	4.553757	4.462278E+12	8.119465E-6	123160.829062	12.254293	1.060871	0	0
0	0	0	37.661444	4.573805	33.921562	4.573805	4.134501E+12	7.907116E-6	126468.368247	12.346821	1.058773	0	0
0	0	0	37.519823	4.592587	33.744313	4.592587	3.829881E+12	7.692452E-6	129997.558803	12.253338	1.057586	0	0
0	0	0	37.376372	4.610546	33.565485	4.610546	3.544192E+12	7.47779E-6	133729.347344	12.34123	1.055607	0	0
0	0	0	37.232415	4.627452	33.386793	4.627452	3.278911E+12	7.263037E-6	137683.451821	12.256781	1.054222	0	0
0	0	0	37.087706	4.643428	33.207866	4.643428	3.03225E+12	7.04879E-6	141868.319861	12.340421	1.052243	0	0
0	0	0	36.939992	4.658501	33.02611	4.658501	2.799588E+12	6.826444E-6	146489.161272	12.259403	1.0507	0	0
0	0	0	36.789485	4.672974	32.841524	4.672974	2.580876E+12	6.603428E-6	151436.492539	12.346361	1.0488	0	0
0	0	0	36.636315	4.686505	32.65455	4.686505	2.375825E+12	6.372546E-6	156923.140148	12.274345	1.04694	0	0
0	0	0	36.48125	4.699356	32.465856	4.699356	2.184824E+12	6.142143E-6	162809.613719	12.343588	1.045278	0	0
0	0	0	36.322788	4.711456	32.273786	4.711456	2.00549E+12	5.90548E-6	169334.259755	12.2878	1.043457	0	0
0	0	0	36.163035	4.722877	32.080704	4.722877	1.83959E+12	5.670895E-6	176339.016623	12.33214	1.04231	0	0
0	0	0	35.998088	4.734056	31.881757	4.734056	1.682681E+12	5.436666E-6	183936.257026	12.298874	1.040014	0	0
