Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.331706	7.418256	0	29.345512	-0.385195	29.457772	-0.385195	3.847945E+13	5.76797E-6	173371.212167	1.167197E+17	1.671253E+12	3.578197E-6	12.295813	1.150379	0	0
4.36903	7.423408	-0.615172	29.242849	0.182219	29.189694	0.182219	3.54085E+13	5.723842E-6	174707.834716	1.167111E+17	0	0	12.272236	1.147231	0	0
4.412697	7.425208	-0.634301	29.14507	0.68781	28.94425	0.68781	3.271163E+13	5.685115E-6	175897.933893	1.167035E+17	0	0	12.287051	1.142661	0	0
4.959983	7.414553	0.666304	29.05242	1.133557	28.721177	1.133557	3.034588E+13	5.648018E-6	177053.258796	1.166969E+17	0	0	12.287771	1.139473	0	0
7.047604	7.405068	1.114551	28.957663	1.556141	28.502543	1.556141	2.810308E+13	5.607643E-6	178328.044551	1.166905E+17	0	0	12.270909	1.135806	0	0
9.53051	7.389623	1.177808	28.863183	1.944137	28.2941	1.944137	2.603179E+13	5.562508E-6	179775.028854	1.166847E+17	0	0	12.27475	1.129509	0	0
11.981072	7.380446	0.972749	28.769831	2.300414	28.095889	2.300414	2.413511E+13	5.516241E-6	181282.866968	1.166794E+17	0	0	12.271931	1.121176	0	0
14.393923	7.354693	0.863177	28.676772	2.637329	27.903475	2.637329	2.238188E+13	5.476022E-6	182614.299308	1.166744E+17	0	0	12.278485	1.113122	0	0
16.807047	7.3099	0.736349	28.584334	2.95327	27.717675	2.95327	2.076638E+13	5.440284E-6	183813.916078	1.166699E+17	0	0	12.28108	1.105164	0	0
19.211188	7.210759	0.619771	28.492354	3.242672	27.539976	3.242672	1.927459E+13	5.39944E-6	185204.394732	1.166657E+17	0	0	12.277154	1.0956	0	0
19.928939	7.192805	0.545381	28.399867	3.512732	27.36731	3.512732	1.788257E+13	5.355887E-6	186710.422349	1.166618E+17	0	0	12.286251	1.085157	0	0
