Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
2.142344	2.353271	0	23.935278	-0.280601	24.538378	-0.280601	3.137478E+13	1.519944E-6	657918.901065	6.212712	1.110833	0	0
9.339724	2.123881	4.877012	23.913341	-0.19386	24.332822	-0.19386	3.07453E+13	1.540171E-6	649278.464903	6.192019	1.109864	0	0
10.511948	2.069024	4.673387	23.830116	-0.017142	23.868153	-0.017142	2.846959E+13	1.532495E-6	652530.867026	6.204585	1.110734	0	0
11.637658	2.010632	4.445927	23.741231	0.1487	23.402525	0.1487	2.622435E+13	1.517827E-6	658836.660124	6.208278	1.109329	0	0
12.750471	1.946036	4.204255	23.65032	0.299275	22.950625	0.299275	2.411056E+13	1.497785E-6	667652.771131	6.193961	1.110141	0	0
13.885199	1.869221	3.952441	23.557548	0.438707	22.504918	0.438707	2.212864E+13	1.474778E-6	678068.232368	6.216937	1.108657	0	0
15.021525	1.776989	3.703483	23.460969	0.568732	22.059994	0.568732	2.023795E+13	1.447046E-6	691063.268076	6.187253	1.109389	0	0
16.142513	1.665293	3.47612	23.363974	0.687685	21.625818	0.687685	1.850138E+13	1.417355E-6	705539.381845	6.236604	1.107984	0	0
16.704249	1.599674	3.364409	23.266097	0.797055	21.199854	0.797055	1.689977E+13	1.385647E-6	721684.430046	6.182742	1.108281	0	0
17.271232	1.525631	3.264235	23.164912	0.898887	20.774469	0.898887	1.538943E+13	1.350159E-6	740653.253732	6.251425	1.106678	0	0
17.831636	1.443582	3.168095	23.06394	0.994276	20.353356	0.994276	1.401663E+13	1.316036E-6	759857.722544	6.185498	1.106797	0	0
18.383085	1.353438	3.088979	22.95921	1.084599	19.927188	1.084599	1.272183E+13	1.279505E-6	781552.545386	6.259619	1.105332	0	0
18.927507	1.255215	3.012855	22.854236	1.168005	19.507874	1.168005	1.154388E+13	1.242732E-6	804678.635314	6.176995	1.105214	0	0
19.478451	1.145669	2.953448	22.749547	1.244813	19.09685	1.244813	1.047766E+13	1.206109E-6	829112.240659	6.262263	1.103611	0	0
20.006138	1.031605	2.902199	22.643715	1.316499	18.688423	1.316499	9.499759E+12	1.169153E-6	855320.400741	6.179108	1.103215	0	0
20.552506	0.902507	2.880778	22.537556	1.382463	18.286918	1.382463	8.610448E+12	1.131708E-6	883620.536734	6.263771	1.101711	0	0
21.065691	0.774288	2.872864	22.431479	1.442463	17.895057	1.442463	7.804915E+12	1.09341E-6	914569.709844	6.187839	1.100741	0	0
21.582098	0.637659	2.885208	22.325557	1.498327	17.508375	1.498327	7.075706E+12	1.056024E-6	946947.798824	6.262441	1.099455	0	0
22.093976	0.49863	2.900221	22.219006	1.550421	17.12497	1.550421	6.410849E+12	1.018879E-6	981470.386743	6.195062	1.098466	0	0
