Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.117832	8.330557	0	24.118092	-0.846674	24.264361	-0.846674	1.362359E+15	6.345648E-5	15755.750019	12.404543	1.102402	0	0
10.290497	8.190581	0.059569	24.075671	-0.568059	24.173857	-0.568059	1.307544E+15	6.281016E-5	15918.151945	12.340624	1.100423	0	0
11.793648	8.115513	0.09978	23.984883	-0.06049	23.99535	-0.06049	1.196913E+15	6.097371E-5	16398.131781	12.38562	1.097408	0	0
13.277185	8.011387	0.127618	23.871618	0.516611	23.782105	0.516611	1.070914E+15	5.858418E-5	17067.550354	12.384933	1.095456	0	0
14.695298	7.870748	0.149964	23.753331	1.066156	23.568337	1.066156	9.524597E+14	5.604579E-5	17841.047222	12.372389	1.094493	0	0
16.146168	7.668527	0.165681	23.63488	1.57003	23.362072	1.57003	8.461177E+14	5.349909E-5	18690.718706	12.402014	1.093398	0	0
16.633426	7.577802	0.173715	23.51438	2.035078	23.160256	2.035078	7.493904E+14	5.088332E-5	19651.87191	12.336983	1.092013	0	0
17.111595	7.482604	0.174689	23.394296	2.457875	22.965989	2.457875	6.634092E+14	4.828822E-5	20708.255264	12.366702	1.089031	0	0
17.595149	7.365077	0.180147	23.272954	2.846693	22.776175	2.846693	5.860584E+14	4.568256E-5	21889.623452	12.369506	1.08545	0	0
18.068793	7.232803	0.181086	23.152314	3.205348	22.592145	3.205348	5.177075E+14	4.317865E-5	23159.151183	12.335746	1.080964	0	0
18.545293	7.07829	0.181463	23.031512	3.535705	22.412722	3.535705	4.569378E+14	4.073597E-5	24547.983984	12.375451	1.076294	0	0
19.016303	6.890749	0.180285	22.909802	3.843759	22.23613	3.843759	4.0267E+14	3.836268E-5	26066.733931	12.324292	1.072548	0	0
19.485514	6.66637	0.179879	22.786427	4.131205	22.061318	4.131205	3.540274E+14	3.603718E-5	27748.914856	12.356296	1.068913	0	0
19.951482	6.399668	0.1751	22.662725	4.398297	21.889608	4.398297	3.1099E+14	3.380651E-5	29579.937746	12.342576	1.065642	0	0
20.406188	6.078947	0.172716	22.534514	4.651061	21.71573	4.651061	2.717609E+14	3.157147E-5	31674.040163	12.304581	1.06117	0	0
20.853977	5.69606	0.167436	22.405389	4.884914	21.544129	4.884914	2.37143E+14	2.941956E-5	33990.896468	12.339688	1.055774	0	0
21.296677	5.24004	0.163771	22.277178	5.098589	21.37689	5.098589	2.070509E+14	2.738459E-5	36516.811121	12.29531	1.050359	0	0
21.730158	4.705231	0.157192	22.146893	5.29765	21.210024	5.29765	1.80315E+14	2.541376E-5	39348.712634	12.322755	1.044706	0	0
22.135416	4.109378	0.15349	22.013831	5.48375	21.042537	5.48375	1.565168E+14	2.350169E-5	42550.089337	12.313691	1.039739	0	0
22.536969	3.426783	0.150713	21.87961	5.657133	20.876031	5.657133	1.356511E+14	2.168961E-5	46104.993828	12.275425	1.034884	0	0
22.901593	2.713309	0.155447	21.742627	5.82022	20.708463	5.82022	1.171896E+14	1.995507E-5	50112.550216	12.316901	1.029878	0	0
23.244103	1.96296	0.163106	21.60237	5.970927	20.539691	5.970927	1.00862E+14	1.827174E-5	54729.301949	12.261999	1.025036	0	0
23.537625	1.25077	0.171527	21.457931	6.111185	20.368458	6.111185	8.640207E+13	1.664141E-5	60091.03732	12.291488	1.019067	0	0
23.775542	0.626738	0.173322	21.311867	6.241662	20.197242	6.241662	7.387132E+13	1.511665E-5	66152.219443	12.268615	1.013348	0	0
18.715718	7.014458	0.181322	21.164438	6.362472	20.026295	6.362472	6.305428E+13	1.369516E-5	73018.51237	12.246104	1.007168	0	0
23.978813	0	0	21.014364	6.475236	19.854033	6.475236	5.365996E+13	1.23631E-5	80885.845328	12.283874	1.001304	0	0
0	0	0	20.860933	6.580349	19.679672	6.580349	4.549438E+13	1.111128E-5	89998.616898	12.227734	0.995895	0	0
0	0	0	20.703606	6.678771	19.502498	6.678771	3.84052E+13	9.938766E-6	100616.107375	12.260782	0.990097	0	0
0	0	0	20.542489	6.771211	19.322494	6.771211	3.228506E+13	8.850245E-6	112991.218335	12.227346	0.98482	0	0
0	0	0	20.378873	6.856827	19.141126	6.856827	2.706457E+13	7.850178E-6	127385.644032	12.211685	0.978738	0	0
0	0	0	20.210324	6.937019	18.955676	6.937019	2.256595E+13	6.921991E-6	144467.1005	12.235972	0.972855	0	0
0	0	0	20.035952	7.012272	18.765157	7.012272	1.869583E+13	6.06222E-6	164956.063534	12.184154	0.966991	0	0
0	0	0	19.857668	7.083051	18.571427	7.083051	1.542317E+13	5.284784E-6	189222.500128	12.221786	0.960942	0	0
0	0	0	19.672506	7.14989	18.371383	7.14989	1.262853E+13	4.572161E-6	218714.949964	12.184915	0.955415	0	0
0	0	0	19.481693	7.212671	18.16629	7.212671	1.027683E+13	3.929689E-6	254473.071603	12.186812	0.949617	0	0
0	0	0	19.289941	7.271279	17.960958	7.271279	8.35423E+12	3.371264E-6	296624.617141	12.19692	0.944069	0	0
0	0	0	19.094415	7.326619	17.752347	7.326619	6.763438E+12	2.879762E-6	347250.880764	12.148183	0.938397	0	0
0	0	0	18.896505	7.378071	17.541983	7.378071	5.461305E+12	2.450949E-6	408005.297287	12.189318	0.93246	0	0
0	0	0	18.694764	7.427078	17.328137	7.427078	4.39154E+12	2.077758E-6	481288.00895	12.134084	0.927045	0	0
0	0	0	18.491626	7.473108	17.113382	7.473108	3.525921E+12	1.757764E-6	568904.711835	12.156479	0.921155	0	0
0	0	0	18.286357	7.516383	16.896931	7.516383	2.824363E+12	1.482858E-6	674373.488996	12.145048	0.916029	0	0
0	0	0	18.079724	7.557153	16.679523	7.557153	2.25903E+12	1.248567E-6	800917.928438	12.115828	0.910594	0	0
0	0	0	17.872046	7.595392	16.461488	7.595392	1.804795E+12	1.049396E-6	952929.457611	12.148644	0.905436	0	0
0	0	0	17.661549	7.631722	16.240913	7.631722	1.437497E+12	8.792824E-7	1137291.087736	12.092032	0.900535	0	0
0	0	0	17.450955	7.66571	16.020644	7.66571	1.144819E+12	7.360565E-7	1358591.42185	12.126368	0.894948	0	0
0	0	0	17.241561	7.698069	15.801869	7.698069	9.129102E+11	6.169807E-7	1620796.202268	12.092728	0.889902	0	0
0	0	0	17.033319	7.728496	15.584599	7.728496	7.288828E+11	5.175035E-7	1932353.934645	12.086067	0.884487	0	0
0	0	0	16.824587	7.757421	15.367086	7.757421	5.81642E+11	4.338044E-7	2305186.477812	12.099739	0.879547	0	0
0	0	0	16.617742	7.784816	15.151754	7.784816	4.650914E+11	3.642907E-7	2745060.379819	12.051751	0.874448	0	0
