Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
2.285094	4.471938	0	44.36191	-0.070105	44.316213	-0.070105	2.577013E+14	2.556633E-5	39113.833339	3.497697E+16	7.933351E+13	2.417391E-5	7.464011	1.121875	0	0
2.376457	4.454131	6.291789	44.223506	0.239888	44.327368	0.239888	2.397027E+14	2.552261E-5	39180.849416	3.489256E+16	0	0	7.451992	1.120479	0	0
4.802172	4.344144	7.378243	44.082996	0.537248	44.196227	0.537248	2.226794E+14	2.55019E-5	39212.682833	3.481273E+16	0	0	7.469518	1.115404	0	0
10.326138	4.113275	7.014043	43.942093	0.811649	43.932306	0.811649	2.067906E+14	2.545765E-5	39280.846621	3.473821E+16	0	0	7.486489	1.112356	0	0
15.862603	3.902315	6.223501	43.806957	1.054393	43.568918	1.054393	1.925919E+14	2.539375E-5	39379.713075	3.467162E+16	0	0	7.478729	1.109802	0	0
21.39994	3.679798	5.281221	43.674189	1.27634	43.118068	1.27634	1.795699E+14	2.532122E-5	39492.521029	3.461055E+16	0	0	7.487684	1.104799	0	0
26.888305	3.431149	4.230122	43.539575	1.484558	42.576707	1.484558	1.672461E+14	2.522717E-5	39639.751763	3.455275E+16	0	0	7.502805	1.096747	0	0
27.706566	3.387981	4.066454	43.406236	1.68233	41.960359	1.68233	1.558561E+14	2.517582E-5	39720.610377	3.449933E+16	0	0	7.523448	1.088121	0	0
28.531885	3.342841	3.898863	43.273451	1.863082	41.281015	1.863082	1.452698E+14	2.50916E-5	39853.945989	3.444968E+16	0	0	7.541894	1.080892	0	0
29.35286	3.293696	3.735766	43.143183	2.029259	40.554998	2.029259	1.355707E+14	2.500935E-5	39985.010138	3.44042E+16	0	0	7.549248	1.072338	0	0
30.186976	3.241541	3.565322	43.012032	2.184851	39.772265	2.184851	1.264491E+14	2.491359E-5	40138.714785	3.436142E+16	0	0	7.569738	1.062036	0	0
30.986704	3.185853	3.404382	42.887202	2.328134	38.975394	2.328134	1.18329E+14	2.487191E-5	40205.981584	3.432334E+16	0	0	7.591619	1.051407	0	0
31.840414	3.124529	3.227804	42.757963	2.46182	38.118393	2.46182	1.104629E+14	2.47627E-5	40383.29142	3.428645E+16	0	0	7.609286	1.041783	0	0
32.65144	3.06233	3.060186	42.626322	2.587052	37.212185	2.587052	1.029807E+14	2.461918E-5	40618.712806	3.425135E+16	0	0	7.626384	1.032575	0	0
33.483328	2.989964	2.889411	42.498405	2.703369	36.293995	2.703369	9.618974E+13	2.45081E-5	40802.813367	3.421951E+16	0	0	7.640858	1.022457	0	0
