Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.937212	5.187263	0	45.106246	-0.385907	45.136961	-0.385907	8.816891E+14	7.128794E-5	14026.327155	1.528734E+16	9.589717E+13	6.851535E-5	12.568791	1.147168	0	0
4.344525	5.190653	-0.714613	44.955755	0.00442	44.95529	0.00442	8.267386E+14	7.187918E-5	13911.100236	1.502963E+16	0	0	12.545712	1.14473	0	0
5.075916	5.188407	-0.985147	44.804088	0.377038	44.754687	0.377038	7.743245E+14	7.253716E-5	13785.042537	1.478381E+16	0	0	12.565758	1.140878	0	0
10.085209	5.18045	2.842156	44.657403	0.716678	44.545609	0.716678	7.2635E+14	7.321237E-5	13658.017939	1.455882E+16	0	0	12.575492	1.139264	0	0
15.488087	5.169214	2.856089	44.51142	1.026033	44.325876	1.026033	6.811509E+14	7.376063E-5	13556.598582	1.434684E+16	0	0	12.555518	1.137202	0	0
20.844004	5.155068	2.279705	44.371792	1.300145	44.10578	1.300145	6.402E+14	7.421485E-5	13473.711292	1.415478E+16	0	0	12.562463	1.132096	0	0
26.185511	5.069828	2.031265	44.23316	1.553741	43.878599	1.553741	6.01659E+14	7.46149E-5	13401.548114	1.397403E+16	0	0	12.574908	1.124719	0	0
27.054848	5.039626	1.987345	44.094723	1.792306	43.643492	1.792306	5.651939E+14	7.50181E-5	13329.58694	1.380301E+16	0	0	12.591802	1.117735	0	0
27.917321	5.005556	1.932275	43.955128	2.016972	43.399411	2.016972	5.303852E+14	7.538678E-5	13264.457671	1.363977E+16	0	0	12.605135	1.111749	0	0
28.787099	4.968197	1.863367	43.816218	2.220425	43.151948	2.220425	4.976221E+14	7.558032E-5	13230.545917	1.348611E+16	0	0	12.607025	1.103982	0	0
29.640097	4.928806	1.784841	43.679072	2.411088	42.901481	2.411088	4.67032E+14	7.580583E-5	13191.234858	1.334265E+16	0	0	12.624874	1.094711	0	0
30.512201	4.891475	1.685088	43.543315	2.585717	42.649657	2.585717	4.383975E+14	7.593456E-5	13168.914466	1.320836E+16	0	0	12.648971	1.085465	0	0
31.362307	4.851588	1.585	43.407999	2.74901	42.394591	2.74901	4.114154E+14	7.603343E-5	13151.827739	1.308181E+16	0	0	12.66323	1.076667	0	0
32.225205	4.811697	1.472843	43.272895	2.90156	42.136528	2.90156	3.859611E+14	7.608983E-5	13142.113208	1.296244E+16	0	0	12.679182	1.067772	0	0
33.088811	4.770573	1.3544	43.144146	3.043195	41.88562	3.043195	3.630245E+14	7.629574E-5	13106.673199	1.285487E+16	0	0	12.693457	1.057495	0	0
