Voltage	Current	Temperature
0.005274	0.000014	23.921289
0.380385	0.000071	23.929102
0.765995	0.000103	23.920313
1.151308	0.000138	23.949609
1.536650	0.000188	23.948633
1.922431	0.000219	23.905664
2.307605	0.000272	23.954492
2.688824	0.000311	23.953516
3.074360	0.000356	23.922266
3.459779	0.000409	23.947656
3.845172	0.000459	23.938867
4.230811	0.000512	23.960352
4.616114	0.000581	23.973047
5.001934	0.000641	23.964258
5.387638	0.000713	23.916406
5.773160	0.000787	23.918359
6.158605	0.000865	23.936914
6.544386	0.000956	23.955469
6.929961	0.001047	23.924219
7.315832	0.001148	23.938867
7.696948	0.001253	23.937891
8.082574	0.001373	23.919336
8.468161	0.001492	23.941797
8.853877	0.001636	23.900781
9.239542	0.001776	23.921289
9.625116	0.001955	23.952539
10.010935	0.002133	23.894922
10.396574	0.002341	23.929102
10.782044	0.002545	23.908594
11.167708	0.002783	23.939844
11.553295	0.003047	23.898828
11.939075	0.003339	23.937891
12.324285	0.003647	23.936914
12.705132	0.004001	23.934961
13.090358	0.004395	23.913477
13.475842	0.004831	23.940820
13.861071	0.005305	23.941797
14.246426	0.005863	23.938867
14.631652	0.006466	23.945703
15.016749	0.007143	23.922266
15.401589	0.007905	23.950586
15.786430	0.008767	23.932031
16.171270	0.009737	23.910547
16.555981	0.010847	23.944727
16.940821	0.012091	23.939844
17.325145	0.013515	23.893945
17.709340	0.015171	23.910547
18.089156	0.017037	23.937891
18.473222	0.019221	23.927148
18.856901	0.021771	23.923242
19.240711	0.024743	23.913477
19.624133	0.028240	23.898828
20.006913	0.032359	23.927148
20.389304	0.037231	23.950586
20.771179	0.043004	23.927148
21.152539	0.049889	23.933984
21.532868	0.058080	23.932031
21.912165	0.067879	23.939844
22.290307	0.079578	23.939844
22.666640	0.093647	23.954492
23.037045	0.110543	23.920313
23.408869	0.131595	23.934961
23.778114	0.157854	23.919336
24.142719	0.190623	23.922266
24.501782	0.232599	23.939844
24.855174	0.282444	23.941797
25.201997	0.343446	23.919336
25.540439	0.416959	23.937891
25.870247	0.504723	23.935938
26.190130	0.607876	23.958398
26.499317	0.727241	23.940820
26.797548	0.863423	23.939844
27.085598	1.016666	23.948633
27.359086	1.184672	23.958398
27.626386	1.370900	23.991602
27.883246	1.572617	23.973047
28.131601	1.788922	24.006250
28.371192	2.018720	23.952539
28.604209	2.260644	24.025781
28.830783	2.515455	24.017969
29.050139	2.781104	23.968164
29.265757	3.057088	24.019922
29.477383	3.343137	24.032617
29.683464	3.635745	24.050195
29.883875	3.930673	24.044336
30.085058	4.237792	24.069727
30.276834	4.540620	24.075586
30.468868	4.838421	24.095117
30.636800	5.117653	24.155664
30.797129	5.384809	24.149805
30.975500	5.691825	24.162500
31.140984	5.988854	24.196680
31.312525	6.250353	24.214258
31.459579	6.525345	24.262109
31.658185	6.842116	24.265039
31.862720	7.093280	24.288477
32.047536	7.311647	24.319727
32.251297	7.586909	24.334375
32.442944	7.916400	24.361719
32.551722	8.444102	24.377344
32.738600	8.888401	24.403711
