Voltage	Current	Temperature
0.005382	0.000046	23.991602
0.586850	0.000034	23.993555
1.174025	0.000017	23.984766
1.766219	0.000004	23.996484
2.353658	0.000019	24.037500
2.945865	0.000041	24.019922
3.537646	0.000068	24.016016
4.125305	0.000094	24.017969
4.717628	0.000117	23.997461
5.305313	0.000156	24.011133
5.897365	0.000180	24.013086
6.489701	0.000224	23.962305
7.077644	0.000250	24.003320
7.670019	0.000295	24.018945
8.262239	0.000347	24.006250
8.850130	0.000383	24.001367
9.442428	0.000443	24.026758
10.030344	0.000495	24.043359
10.622563	0.000561	24.006250
11.215041	0.000634	23.984766
11.802996	0.000699	24.011133
12.395041	0.000776	24.027734
12.982484	0.000864	24.013086
13.574823	0.000954	24.027734
14.167164	0.001058	24.028711
14.754476	0.001166	24.000391
15.346170	0.001295	24.011133
15.933355	0.001410	24.011133
16.525565	0.001561	23.987695
17.117389	0.001706	23.992578
17.704314	0.001862	23.997461
18.296010	0.002039	24.026758
18.887963	0.002231	23.991602
19.475275	0.002437	23.994531
20.067101	0.002650	24.001367
20.654413	0.002892	24.018945
21.246622	0.003151	24.020898
21.838574	0.003436	24.016016
22.425890	0.003743	23.992578
23.017971	0.004070	23.979883
23.605542	0.004434	24.005273
24.197622	0.004820	24.025781
24.789316	0.005266	24.035547
25.376631	0.005743	24.027734
25.968841	0.006263	24.007227
26.556025	0.006828	24.022852
27.147848	0.007482	24.017969
27.739673	0.008201	24.015039
28.326857	0.009014	24.036523
28.918937	0.009929	24.047266
29.510248	0.010968	24.042383
30.097560	0.012159	24.006250
30.688739	0.013546	24.009180
31.275794	0.015156	24.042383
31.866586	0.017080	24.009180
32.457507	0.019379	24.010156
33.043276	0.022163	24.016992
33.633295	0.025599	24.050195
34.217385	0.029852	24.032617
34.805729	0.035259	24.009180
35.393170	0.042164	24.003320
35.974299	0.050951	24.017969
36.558518	0.062403	24.016016
37.136036	0.077157	24.038477
37.715228	0.096521	23.994531
38.290813	0.121735	23.995508
38.856476	0.154190	24.018945
39.420719	0.196500	23.995508
39.977229	0.250921	24.016016
40.519433	0.319615	24.054102
41.053905	0.406690	24.028711
41.571106	0.513885	24.032617
42.076324	0.645896	24.011133
42.565170	0.804615	24.007227
43.031335	0.990445	24.011133
43.483193	1.208023	24.050195
43.913270	1.454767	24.023828
44.328268	1.734630	24.001367
44.724836	2.044262	24.059961
45.101816	2.381239	24.003320
45.465390	2.747998	24.023828
45.809890	3.136871	24.044336
46.145628	3.554868	24.050195
46.465383	3.992646	24.046289
46.769285	4.441056	24.076563
47.062361	4.913023	24.025781
47.341777	5.392541	24.061914
47.616036	5.894123	24.065820
47.850729	6.352855	24.086328
48.107460	6.860982	24.075586
48.328107	7.347150	24.073633
48.609842	7.972870	24.108789
48.865800	8.581978	24.092188
49.121629	9.198045	24.072656
49.344079	9.746868	24.107813
49.574906	10.381515	24.128320
49.833184	11.091313	24.156641
50.072645	11.745931	24.182031
50.324737	12.496300	24.137109
50.541131	13.129471	24.216211
50.738448	13.739512	24.224023
