Voltage	Current	Temperature
0.146759	0.000019	23.150781
0.621350	0.000005	23.172266
1.094556	0.000017	23.147852
1.564677	0.000039	23.164453
2.031982	0.000055	23.186914
2.496857	0.000073	23.199609
2.959123	0.000089	23.185938
3.444040	0.000107	23.177148
3.948004	0.000131	23.163477
4.429885	0.000159	23.166406
4.949484	0.000175	23.171289
5.441185	0.000196	23.181055
5.942721	0.000223	23.159570
6.455730	0.000241	23.166406
6.955662	0.000275	23.158594
7.438344	0.000296	23.195703
7.946365	0.000331	23.211328
8.446866	0.000357	23.156641
8.961620	0.000384	23.147852
9.434157	0.000430	23.185938
9.963655	0.000459	23.169336
10.450135	0.000504	23.168359
10.961593	0.000540	23.169336
11.445501	0.000581	23.178125
11.945394	0.000630	23.163477
12.460126	0.000677	23.225000
12.959414	0.000736	23.187891
13.473006	0.000794	23.164453
13.961856	0.000860	23.183008
14.461400	0.000927	23.194727
14.962877	0.001010	23.174219
15.437031	0.001103	23.162500
15.972020	0.001197	23.210352
16.463057	0.001290	23.198633
16.958736	0.001400	23.184961
17.442814	0.001529	23.203516
17.932307	0.001660	23.196680
18.450023	0.001797	23.170313
18.916832	0.001950	23.184961
19.453236	0.002123	23.187891
19.939379	0.002303	23.192773
20.444852	0.002502	23.188867
20.933956	0.002709	23.201563
21.455797	0.002941	23.185938
21.933560	0.003204	23.182031
22.451280	0.003470	23.183984
22.921310	0.003785	23.203516
23.443795	0.004105	23.190820
23.958676	0.004461	23.215234
24.439919	0.004862	23.188867
24.917682	0.005271	23.184961
25.436690	0.005729	23.183984
25.953117	0.006247	23.196680
26.413224	0.006859	23.179102
26.946149	0.007470	23.171289
27.430873	0.008171	23.149805
27.943047	0.008955	23.157617
28.439112	0.009835	23.188867
28.936594	0.010911	23.209375
29.436785	0.012056	23.202539
29.940969	0.013334	23.182031
30.441287	0.014880	23.191797
30.927943	0.016704	23.214258
31.441406	0.018804	23.210352
31.937600	0.021234	23.186914
32.432118	0.024227	23.198633
32.919421	0.027710	23.165430
33.427084	0.031937	23.195703
33.919541	0.037263	23.211328
34.416378	0.043611	23.209375
34.905355	0.051421	23.191797
35.402450	0.061079	23.233789
35.895166	0.073010	23.227930
36.386719	0.087642	23.242578
36.870927	0.105690	23.207422
37.357969	0.127763	23.215234
37.836893	0.154786	23.214258
38.317105	0.187502	23.194727
38.788553	0.226685	23.199609
39.257941	0.274003	23.213281
39.722945	0.329973	23.213281
40.179057	0.395564	23.216211
40.628853	0.471808	23.208398
41.069500	0.558908	23.236719
41.503959	0.658501	23.216211
41.929396	0.770382	23.225000
42.346845	0.894959	23.233789
42.755270	1.031950	23.268945
43.155448	1.181760	23.255273
43.546602	1.343682	23.258203
43.932602	1.519046	23.248438
44.310998	1.705119	23.291406
44.682821	1.903202	23.265039
45.044719	2.112884	23.260156
45.405460	2.331689	23.291406
45.759368	2.559863	23.331445
46.106961	2.796736	23.361719
46.579829	3.185067	23.376367
47.085689	3.541246	23.360742
47.440371	3.815169	23.396875
47.779715	4.146128	23.431055
48.154244	4.436352	23.454492
48.488307	4.761848	23.484766
48.770685	5.037961	23.539453
