Voltage	Current	Temperature
-0.005052	0.000008	24.220166
1.436045	0.000039	24.220410
2.877033	0.000076	24.212061
4.317895	0.000115	24.216699
5.759179	0.000156	24.208594
7.196159	0.000200	24.209570
8.637781	0.000246	24.204785
10.079703	0.000300	24.198633
11.520920	0.000356	24.190381
12.962319	0.000419	24.194385
14.403353	0.000484	24.197363
15.843644	0.000556	24.190625
17.284483	0.000642	24.195410
18.724865	0.000728	24.189844
20.166004	0.000818	24.186768
21.602669	0.000928	24.180908
23.043655	0.001043	24.187207
24.484865	0.001173	24.176904
25.926146	0.001314	24.174268
27.367495	0.001481	24.172510
28.809124	0.001669	24.173828
30.250401	0.001878	24.171729
31.691753	0.002129	24.177100
33.132408	0.002414	24.183887
34.572216	0.002738	24.174023
36.008045	0.003112	24.174316
37.448086	0.003541	24.170605
38.889248	0.004055	24.178857
40.330666	0.004677	24.182617
41.771561	0.005447	24.183643
43.212307	0.006430	24.182910
44.652878	0.007769	24.176807
46.093189	0.009748	24.179297
47.533535	0.012833	24.168213
48.972622	0.017897	24.182275
50.404728	0.026671	24.168506
51.836781	0.041907	24.174707
53.262127	0.067376	24.181836
54.678822	0.109247	24.181006
56.080673	0.176903	24.187256
57.461452	0.284166	24.195801
58.810173	0.449697	24.179248
60.112961	0.695637	24.194727
61.358070	1.044421	24.204199
62.535011	1.512812	24.235449
63.636723	2.106583	24.261279
64.670349	2.825941	24.297363
65.636917	3.658148	24.382324
66.543800	4.588678	24.408008
67.391174	5.593877	24.527002
68.166199	6.630881	24.638770
