Voltage	Current	Temperature
-0.005175	0.000045	22.798340
0.954146	0.000058	22.798682
1.917837	0.000077	22.796387
2.876842	0.000101	22.804053
3.835849	0.000113	22.812061
4.795252	0.000141	22.816309
5.759121	0.000166	22.801709
6.718557	0.000196	22.809570
7.678324	0.000230	22.807227
8.637753	0.000269	22.806445
9.602054	0.000310	22.815283
10.561645	0.000364	22.809229
11.521035	0.000426	22.813574
12.480755	0.000503	22.811768
13.444235	0.000598	22.813525
14.403536	0.000718	22.824902
15.362182	0.000868	22.820117
16.325403	0.001060	22.820996
17.284382	0.001308	22.833154
18.242912	0.001619	22.820801
19.201839	0.002034	22.822852
20.165220	0.002581	22.831689
21.123913	0.003299	22.847266
22.083126	0.004286	22.834619
23.041338	0.005639	22.839307
24.004250	0.007576	22.837842
24.961960	0.010404	22.844385
25.919306	0.014686	22.839160
26.875235	0.021391	22.846484
27.833450	0.032254	22.860303
28.783495	0.050074	22.855908
29.726801	0.079769	22.856885
30.659775	0.129343	22.862451
31.579298	0.211448	22.868506
32.467678	0.342066	22.868115
33.319473	0.540917	22.877979
34.128311	0.826648	22.885303
34.881867	1.206982	22.897217
35.582912	1.683556	22.908154
36.235649	2.248813	22.937012
36.848808	2.894558	22.950879
37.421719	3.600520	22.991553
37.962254	4.356308	23.030469
38.468941	5.140782	23.079004
38.939251	5.934050	23.129688
39.415962	6.807973	23.198633
39.852600	7.645833	23.267969
40.299240	8.577040	23.350195
40.686485	9.425880	23.426074
41.124237	10.413518	23.514551
41.547352	11.413702	23.606787
