Voltage	Current	Temperature
-0.005214	0.000100	31.895898
0.976777	0.000114	31.837598
1.953995	0.000119	31.787256
2.935986	0.000124	31.769727
3.913355	0.000128	31.740576
4.895935	0.000138	31.711475
5.878108	0.000138	31.674561
6.856081	0.000151	31.664990
7.838964	0.000160	31.641553
8.821384	0.000178	31.614014
9.799211	0.000196	31.602051
10.781849	0.000217	31.575146
11.759716	0.000246	31.538574
12.742301	0.000280	31.501270
13.724291	0.000326	31.486230
14.701838	0.000382	31.460938
15.683387	0.000454	31.450830
16.665171	0.000548	31.417822
17.642059	0.000671	31.396436
18.623571	0.000831	31.376855
19.600883	0.001049	31.348096
20.582552	0.001348	31.331494
21.564552	0.001773	31.308838
22.541964	0.002378	31.291504
23.524021	0.003309	31.239258
24.505651	0.004754	31.227393
25.481888	0.007065	31.208691
26.462481	0.010896	31.193701
27.436632	0.017333	31.177197
28.413084	0.028373	31.155225
29.385195	0.047266	31.132178
30.345648	0.079156	31.108105
31.299315	0.132468	31.084912
32.234406	0.218575	31.063428
33.139210	0.351699	31.042139
34.012665	0.549937	31.016943
34.838608	0.826976	31.006104
35.619293	1.195215	30.999463
36.349819	1.655668	30.988477
37.029499	2.201374	30.988525
37.667694	2.828279	31.008984
38.266178	3.524593	31.011475
38.823795	4.272696	31.056055
39.354580	5.076092	31.062646
39.846767	5.903917	31.106201
40.330826	6.789232	31.148877
40.764984	7.648206	31.192578
41.190132	8.553329	31.263232
41.598629	9.448572	31.329395
42.020046	10.483333	31.402539
42.417305	11.466090	31.479443
