Voltage	Current	Temperature
-0.005059	-0.000014	22.211963
1.435906	0.000019	22.184326
2.876947	0.000060	22.130859
4.317782	0.000100	22.150781
5.759070	0.000145	22.166357
7.196008	0.000194	22.131250
8.637608	0.000243	22.129932
10.079405	0.000302	22.154590
11.520538	0.000356	22.142480
12.961861	0.000418	22.114648
14.402804	0.000489	22.116260
15.842997	0.000565	22.130762
17.283690	0.000648	22.122705
18.723980	0.000739	22.117822
20.165117	0.000839	22.119824
21.601791	0.000946	22.123096
23.042770	0.001068	22.114990
24.484011	0.001202	22.121973
25.925314	0.001347	22.111328
27.366579	0.001518	22.118945
28.808208	0.001702	22.114893
30.249388	0.001917	22.114209
31.690672	0.002161	22.110010
33.131245	0.002436	22.119092
34.570984	0.002754	22.129199
36.006782	0.003114	22.123340
37.446903	0.003529	22.122559
38.888061	0.004022	22.114307
40.329548	0.004607	22.107666
41.770588	0.005331	22.128125
43.211475	0.006249	22.117676
44.652329	0.007471	22.108496
46.093041	0.009218	22.116553
47.533787	0.011893	22.136133
48.973701	0.016225	22.113428
50.407383	0.023565	22.127539
51.842209	0.036514	22.137305
53.272114	0.058521	22.121387
54.696121	0.095099	22.112354
56.109627	0.154935	22.108057
57.508251	0.251322	22.121289
58.883282	0.403096	22.138330
60.222618	0.634523	22.143018
61.515091	0.972985	22.152881
62.749363	1.442845	22.184082
63.915833	2.058101	22.189063
65.020042	2.825811	22.227734
66.059799	3.735526	22.307227
67.043282	4.774930	22.378271
67.975853	5.925668	22.475439
68.865509	7.172713	22.588525
