Voltage	Current	Temperature
2.141817	0.000041	22.989893
1.827713	0.000037	22.987598
2.813924	0.000065	22.989893
4.236508	0.000100	22.989258
5.706454	0.000145	22.982178
7.196282	0.000191	22.976855
8.641637	0.000243	22.968262
10.116036	0.000293	22.977930
11.562995	0.000350	22.975928
13.068360	0.000416	22.973926
14.518249	0.000482	22.973486
15.966221	0.000556	22.970752
17.452316	0.000636	22.972412
18.939167	0.000732	22.967725
20.393688	0.000831	22.957422
21.836586	0.000931	22.961182
23.325575	0.001058	22.967676
24.813562	0.001185	22.974219
26.277410	0.001334	22.974658
27.758743	0.001493	22.958350
29.211678	0.001678	22.953760
30.695879	0.001889	22.960693
32.147026	0.002134	22.959326
33.596615	0.002407	22.943652
35.087265	0.002737	22.957910
36.573380	0.003113	22.958008
38.021744	0.003548	22.948145
39.472778	0.004068	22.947266
40.973919	0.004736	22.947998
42.457401	0.005563	22.942480
43.907738	0.006615	22.951367
45.360661	0.008045	22.939795
46.854027	0.010268	22.947607
48.332882	0.013874	22.947314
49.781429	0.020106	22.949951
51.259880	0.031424	22.946631
52.703999	0.050445	22.936914
54.178978	0.083280	22.945703
55.596474	0.135799	22.948242
56.996594	0.220326	22.946240
58.396313	0.356592	22.947314
59.747013	0.564324	22.952051
61.005676	0.857452	22.958838
62.229378	1.272437	22.977002
63.234165	1.748289	22.991064
64.340851	2.409978	23.029883
65.346275	3.168685	23.084326
66.369904	4.151964	23.143066
67.407707	5.337027	23.223096
68.283348	6.485229	23.333594
69.072517	7.643639	23.456543
