Voltage	Current	Temperature
0.005228	0.000021	24.368555
0.476910	0.000010	24.361719
0.954153	0.000003	24.336328
1.435937	0.000012	24.351953
1.917921	0.000012	24.349023
2.395331	0.000027	24.390039
2.877069	0.000039	24.369531
3.354414	0.000044	24.373438
3.836191	0.000068	24.341211
4.318227	0.000068	24.355859
4.795753	0.000084	24.331445
5.277595	0.000102	24.380273
5.759773	0.000117	24.356836
6.237028	0.000125	24.347070
6.719296	0.000159	24.340234
7.197003	0.000169	24.355859
7.679297	0.000179	24.359766
8.161333	0.000197	24.339258
8.638858	0.000222	24.328516
9.121036	0.000245	24.347070
9.603265	0.000273	24.350000
10.081010	0.000299	24.349023
10.563058	0.000321	24.312891
11.045248	0.000343	24.342188
11.522851	0.000379	24.350977
12.005046	0.000410	24.325586
12.482423	0.000441	24.342188
12.964441	0.000485	24.343164
13.446328	0.000522	24.353906
13.923707	0.000565	24.365625
14.405723	0.000619	24.325586
14.887997	0.000669	24.345117
15.364729	0.000739	24.333398
15.846360	0.000815	24.363672
16.328119	0.000891	24.359766
16.805367	0.000973	24.348047
17.287254	0.001084	24.348047
17.764244	0.001213	24.363672
18.246004	0.001360	24.301172
18.727505	0.001520	24.327539
19.205140	0.001718	24.331445
19.686640	0.001942	24.333398
20.168659	0.002231	24.329492
20.645778	0.002545	24.355859
21.127278	0.002931	24.333398
21.604654	0.003347	24.339258
22.086803	0.003879	24.358789
22.568046	0.004480	24.317773
23.045036	0.005171	24.350977
23.526666	0.006001	24.321680
24.008038	0.006946	24.351953
24.484899	0.008054	24.317773
24.966141	0.009365	24.336328
25.447387	0.010939	24.331445
25.923861	0.012814	24.350000
26.404460	0.015111	24.367578
26.880290	0.017887	24.342188
27.360246	0.021343	24.349023
27.839685	0.025651	24.359766
28.314226	0.031023	24.357813
28.792118	0.037895	24.290430
29.269108	0.046636	24.364648
29.740043	0.057716	24.375391
30.213166	0.072039	24.339258
30.680362	0.090198	24.392969
31.148201	0.113640	24.370508
31.611917	0.143517	24.335352
32.066739	0.181025	24.328516
32.520018	0.228708	24.344141
32.966334	0.288255	24.332422
33.399504	0.361026	24.375391
33.827004	0.450466	24.327539
34.243806	0.557991	24.359766
34.645014	0.683892	24.354883
35.037587	0.831768	24.409570
35.413533	0.999318	24.366602
35.780204	1.189556	24.366602
36.134498	1.400823	24.380273
36.473456	1.629847	24.411523
36.804682	1.880006	24.368555
37.125210	2.148052	24.428125
37.435814	2.433070	24.410547
37.741778	2.737598	24.392969
38.040139	3.057411	24.393945
38.328704	3.388460	24.431055
38.616754	3.741688	24.457422
38.893594	4.098408	24.486719
39.166822	4.470167	24.522852
39.431158	4.847455	24.510156
39.688534	5.230683	24.524805
39.938307	5.616811	24.580469
40.196327	6.038854	24.559961
40.441846	6.436825	24.623438
40.695098	6.868379	24.647852
40.946032	7.301093	24.658594
41.178920	7.718136	24.699609
41.316952	7.931838	24.716211
41.341697	8.106326	24.737695
41.549969	8.506010	24.829492
41.739167	8.853001	24.818750
41.990489	9.318575	24.862695
