Voltage	Current	Temperature
0.127683	0.000013	23.133203
0.610139	0.000018	23.112695
1.094659	0.000003	23.109766
1.579602	0.000001	23.117578
2.064997	0.000009	23.091211
2.550367	0.000009	23.115625
3.035478	0.000012	23.108789
3.519982	0.000023	23.132227
4.003930	0.000026	23.107813
4.487374	0.000032	23.111719
4.977253	0.000036	23.092188
5.468192	0.000054	23.107813
5.946248	0.000059	23.126367
6.434783	0.000070	23.116602
6.929121	0.000076	23.085352
7.428885	0.000097	23.103906
7.931686	0.000104	23.138086
8.424460	0.000116	23.132227
8.942263	0.000139	23.136133
9.441394	0.000143	23.100977
9.938289	0.000170	23.143945
10.446361	0.000182	23.115625
10.953439	0.000200	23.105859
11.429698	0.000226	23.089258
11.950537	0.000249	23.101953
12.453038	0.000268	23.095117
12.946913	0.000303	23.106836
13.432151	0.000320	23.137109
13.948195	0.000356	23.106836
14.456631	0.000388	23.113672
14.930012	0.000423	23.099023
15.440640	0.000464	23.101953
15.957714	0.000499	23.152734
16.460480	0.000550	23.122461
16.943785	0.000604	23.082422
17.459440	0.000657	23.108789
17.931920	0.000720	23.150781
18.450410	0.000803	23.102930
18.967354	0.000865	23.117578
19.463933	0.000949	23.127344
19.956005	0.001038	23.124414
20.445238	0.001143	23.079492
20.957670	0.001258	23.108789
21.457601	0.001371	23.086328
21.937555	0.001516	23.120508
22.436329	0.001651	23.100977
22.926594	0.001819	23.163477
23.420468	0.002017	23.142969
23.920398	0.002210	23.130273
24.433733	0.002439	23.194727
24.938818	0.002692	23.093164
25.440943	0.002981	23.092188
25.914195	0.003292	23.120508
26.423406	0.003644	23.114648
26.943313	0.004064	23.120508
27.460000	0.004525	23.097070
27.923844	0.005048	23.216211
28.432282	0.005654	23.127344
28.924737	0.006422	23.097070
29.427377	0.007251	23.100000
29.939680	0.008211	23.114648
30.427755	0.009393	23.051172
30.931938	0.010815	23.136133
31.445530	0.012419	23.102930
31.923294	0.014435	23.100977
32.428638	0.016934	23.106836
32.929087	0.019899	23.077539
33.422573	0.023647	23.098047
33.916834	0.028254	23.105859
34.416893	0.033960	23.113672
34.913216	0.041018	23.113672
35.400259	0.049859	23.118555
35.890268	0.060980	23.053125
36.384915	0.074782	23.132227
36.870669	0.091861	23.147852
37.356810	0.113073	23.100977
37.838827	0.139153	23.134180
38.318007	0.171328	23.220117
38.791388	0.210314	23.085352
39.259746	0.257090	23.046289
39.720496	0.313329	23.222070
40.173386	0.379500	23.165430
40.620475	0.456821	23.099023
41.056612	0.546242	23.139063
41.487720	0.648573	23.153711
41.908388	0.763432	23.142969
42.317976	0.891460	23.084375
42.719183	1.032595	23.078516
43.109952	1.186657	23.165430
43.492601	1.353502	23.273828
43.864939	1.531624	23.225000
44.229030	1.721008	23.190820
44.585515	1.921669	23.194727
44.932464	2.131029	23.185938
45.266526	2.345324	23.198633
45.592725	2.567028	23.208398
45.893534	2.784841	23.314844
46.163801	2.988956	23.224023
46.733843	3.446618	23.256250
47.164693	3.797011	23.293359
47.426065	4.041551	23.361719
47.872252	4.431545	23.337305
48.121380	4.711280	23.366602
48.455055	5.011452	23.386133
