Voltage	Current	Temperature
-0.005314	0.000152	21.700488
0.839318	0.000157	21.689307
1.683429	0.000163	21.698535
2.523645	0.000170	21.696436
3.368132	0.000175	21.691699
4.212762	0.000185	21.687256
5.052984	0.000193	21.679492
5.897632	0.000209	21.685742
6.742546	0.000217	21.685986
7.587588	0.000231	21.690430
8.427967	0.000247	21.700781
9.272904	0.000266	21.675293
10.117951	0.000288	21.693115
10.958096	0.000312	21.686963
11.803049	0.000339	21.676172
12.647965	0.000366	21.680957
13.492278	0.000402	21.678760
14.332544	0.000442	21.669531
15.176890	0.000486	21.666943
16.020937	0.000533	21.676660
16.865212	0.000589	21.675000
17.704674	0.000657	21.684424
18.548941	0.000727	21.679004
19.393404	0.000804	21.677344
20.237686	0.000897	21.681934
21.077600	0.000998	21.671875
21.922594	0.001110	21.673145
22.766931	0.001240	21.686963
23.607246	0.001385	21.679980
24.451883	0.001553	21.676807
25.296417	0.001747	21.696582
26.141088	0.001969	21.691553
26.981356	0.002235	21.680371
27.826038	0.002550	21.685498
28.670599	0.002932	21.685498
29.515177	0.003401	21.680127
30.355125	0.003998	21.690625
31.199846	0.004758	21.684375
32.043655	0.005764	21.685449
32.882793	0.007121	21.690234
33.726372	0.008998	21.686572
34.568790	0.011637	21.688379
35.410946	0.015427	21.700977
36.247353	0.020907	21.693652
37.086929	0.028996	21.698975
37.924954	0.040993	21.688037
38.754868	0.058713	21.691211
39.584942	0.085273	21.696729
40.408115	0.124825	21.693848
41.220593	0.183330	21.689697
42.018189	0.268768	21.694141
42.791443	0.390368	21.704736
43.541943	0.560416	21.705469
44.260605	0.789356	21.715479
44.938122	1.083804	21.707373
45.579525	1.451374	21.701172
46.181282	1.891186	21.717285
46.743736	2.400540	21.719092
47.265614	2.971309	21.719678
47.754917	3.603288	21.731299
48.211205	4.285105	21.739258
48.634197	4.998918	21.750391
49.004234	5.694430	21.762939
49.381706	6.473462	21.779492
49.740021	7.282204	21.813672
50.069580	8.079073	21.818896
50.403690	8.949709	21.838184
50.702690	9.787498	21.852832
50.983040	10.595872	21.900830
51.159798	11.199828	21.919727
51.470745	12.119025	21.957812
