Voltage	Current	Temperature
0.005270	0.000023	24.195703
0.476772	0.000004	24.175195
0.954042	0.000009	24.200586
1.435860	0.000026	24.196680
1.917856	0.000032	24.182031
2.395176	0.000036	24.185938
2.876953	0.000053	24.172266
3.354285	0.000079	24.172266
3.836062	0.000081	24.183008
4.318111	0.000099	24.192773
4.795663	0.000117	24.167383
5.277557	0.000130	24.219141
5.759644	0.000150	24.221094
6.236886	0.000174	24.176172
6.719219	0.000197	24.225977
7.196900	0.000213	24.209375
7.679181	0.000242	24.163477
8.161281	0.000268	24.177148
8.638755	0.000296	24.179102
9.120945	0.000331	24.183984
9.603214	0.000363	24.178125
10.080868	0.000392	24.185938
10.562903	0.000441	24.230859
11.045106	0.000483	24.177148
11.522735	0.000531	24.205469
12.004660	0.000565	24.183008
12.482294	0.000633	24.202539
12.964183	0.000699	24.158594
13.446199	0.000767	24.229883
13.923321	0.000831	24.170313
14.405723	0.000924	24.183008
14.887481	0.001014	24.176172
15.364600	0.001125	24.182031
15.846103	0.001242	24.188867
16.327474	0.001383	24.211328
16.805238	0.001529	24.223047
17.287125	0.001690	24.199609
17.763986	0.001884	24.258203
18.245617	0.002097	24.229883
18.727376	0.002335	24.201563
19.204624	0.002610	24.192773
19.686253	0.002931	24.196680
20.168015	0.003287	24.228906
20.644875	0.003698	24.192773
21.126763	0.004172	24.195703
21.604010	0.004715	24.183984
22.085515	0.005360	24.157617
22.567273	0.006117	24.221094
23.044134	0.006991	24.166406
23.525635	0.008042	24.220117
24.006749	0.009307	24.207422
24.483352	0.010803	24.243555
24.963950	0.012645	24.183008
25.444809	0.014903	24.199609
25.921026	0.017674	24.206445
26.400852	0.021141	24.212305
26.875908	0.025438	24.236719
27.354446	0.030898	24.159570
27.833112	0.037846	24.198633
28.305075	0.046601	24.230859
28.780777	0.057871	24.181055
29.254158	0.072314	24.223047
29.720840	0.090623	24.242578
30.188937	0.114256	24.225000
30.649173	0.144107	24.173242
31.108635	0.182295	24.264063
31.561782	0.230404	24.192773
32.004103	0.289839	24.251367
32.442041	0.363806	24.225000
32.870961	0.453903	24.228906
33.284541	0.560760	24.225000
33.690647	0.687920	24.217188
34.084509	0.835567	24.224023
34.462389	1.002568	24.270898
34.831377	1.192133	24.257227
35.184511	1.400127	24.232813
35.529011	1.629615	24.253320
35.861914	1.877661	24.247461
36.181153	2.140320	24.265039
36.493304	2.421317	24.271875
36.794372	2.713990	24.308984
37.083968	3.017088	24.290430
37.368409	3.334181	24.289453
37.647566	3.661906	24.328516
37.918089	3.996486	24.360742
38.186677	4.341454	24.372461
38.448951	4.693612	24.374414
38.712899	5.049920	24.390039
38.982780	5.390235	24.443750
39.178679	5.681013	24.451563
39.457707	6.044434	24.455469
39.687889	6.346231	24.462305
39.935343	6.762359	24.513086
40.109977	7.085097	24.546289
40.472391	7.579577	24.561914
40.707599	7.932869	24.589258
40.893962	8.281045	24.630273
41.162552	8.807961	24.659570
40.677828	8.147228	24.684961
41.199928	8.855926	24.740625
41.300842	9.098391	24.766016
