Voltage	Current	Temperature
-0.005183	-0.000009	24.341943
1.435535	0.000027	24.290771
2.876328	0.000057	24.289697
4.317166	0.000103	24.295508
5.758486	0.000148	24.262402
7.195398	0.000194	24.285791
8.636895	0.000241	24.252539
10.078634	0.000296	24.270020
11.519860	0.000353	24.268848
12.961254	0.000418	24.263574
14.402219	0.000483	24.247119
15.842384	0.000553	24.258594
17.283043	0.000634	24.265234
18.723137	0.000725	24.243213
20.164000	0.000816	24.249805
21.600420	0.000923	24.265576
23.041454	0.001041	24.253906
24.482679	0.001174	24.256787
25.923948	0.001320	24.236426
27.365225	0.001484	24.255762
28.806683	0.001671	24.259131
30.247858	0.001885	24.248145
31.689196	0.002131	24.261133
33.129757	0.002418	24.243799
34.569561	0.002734	24.257178
36.005234	0.003099	24.257471
37.445171	0.003535	24.245605
38.885941	0.004045	24.251074
40.327133	0.004667	24.241016
41.768135	0.005424	24.241309
43.208954	0.006407	24.265479
44.649624	0.007770	24.260400
46.090069	0.009787	24.276563
47.530449	0.012925	24.276416
48.969707	0.018040	24.261328
50.402573	0.026854	24.256445
51.835827	0.042190	24.264990
53.263111	0.067881	24.247314
54.683033	0.110188	24.257568
56.089973	0.178729	24.267236
57.478657	0.287852	24.281592
58.839260	0.457299	24.271924
60.159302	0.711303	24.272559
61.427364	1.075432	24.277734
62.632885	1.570245	24.316748
63.767590	2.204730	24.333252
64.837448	2.980943	24.389014
65.837814	3.882099	24.447021
66.771027	4.882494	24.542188
67.643196	5.964567	24.635938
68.477669	7.147883	24.753711
