Voltage	Current	Temperature
-0.005079	-0.000002	22.089795
1.215699	0.000006	22.091846
2.436677	0.000007	22.093994
3.657241	0.000013	22.083447
4.878333	0.000016	22.092285
6.099246	0.000027	22.087402
7.320676	0.000035	22.086719
8.541988	0.000043	22.098633
9.763267	0.000052	22.083154
10.980120	0.000069	22.083643
12.201344	0.000083	22.089697
13.422066	0.000106	22.090332
14.642866	0.000132	22.087354
15.862977	0.000169	22.096094
17.083561	0.000214	22.082764
18.303755	0.000276	22.087012
19.524481	0.000348	22.080811
20.745277	0.000445	22.091553
21.966414	0.000560	22.092334
23.187096	0.000725	22.090137
24.408161	0.000933	22.094531
25.628788	0.001203	22.085791
26.849995	0.001554	22.095068
28.070833	0.002019	22.088672
29.291733	0.002631	22.095410
30.512419	0.003437	22.084473
31.728210	0.004516	22.096875
32.948177	0.005979	22.091699
34.166927	0.008001	22.092480
35.385433	0.010821	22.090527
36.603188	0.014828	22.098193
37.820618	0.020617	22.092676
39.036350	0.029071	22.094141
40.250511	0.041594	22.114795
41.460564	0.060332	22.098779
42.665089	0.088652	22.094971
43.860458	0.131654	22.099609
45.043098	0.197219	22.105469
46.205418	0.297024	22.109570
47.338570	0.447271	22.120459
48.430386	0.667124	22.133691
49.470188	0.974938	22.139893
50.449688	1.382211	22.163525
51.364742	1.889212	22.194434
52.225182	2.492237	22.239502
53.033237	3.176365	22.283301
53.791313	3.923439	22.372412
54.519894	4.733526	22.441553
55.216141	5.588559	22.544922
55.886715	6.481502	22.654785
56.534817	7.403253	22.786475
