Voltage	Current	Temperature
0.165059	0.000006	0
1.370746	0.000009	0
2.229867	0.000011	0
3.379269	0.000011	0
4.506444	0.000015	0
5.657196	0.000021	0
6.809561	0.000021	0
7.964083	0.000028	0
9.109180	0.000027	0
10.261266	0.000038	0
11.413782	0.000042	0
12.565144	0.000052	0
13.712815	0.000066	0
14.875490	0.000085	0
16.028475	0.000115	0
17.177256	0.000152	0
18.330933	0.000205	0
19.481258	0.000270	0
20.631311	0.000366	0
21.785381	0.000492	0
22.942518	0.000654	0
24.094338	0.000876	0
25.241264	0.001156	0
26.394943	0.001517	0
27.550911	0.001980	0
28.699480	0.002561	0
29.860312	0.003298	0
31.012466	0.004232	0
32.159901	0.005418	0
33.312683	0.006942	0
34.464294	0.008952	0
35.611847	0.011623	0
36.768982	0.015291	0
37.921028	0.020372	0
39.069538	0.027551	0
40.214413	0.037797	0
41.363194	0.052851	0
42.506172	0.074917	0
43.640701	0.107674	0
44.777542	0.157406	0
45.895328	0.231800	0
46.993378	0.343201	0
48.065201	0.507494	0
49.107334	0.744065	0
50.102306	1.067628	0
51.056938	1.493879	0
51.961407	2.022240	0
52.822002	2.647941	0
53.651306	3.341978	0
54.450897	4.116982	0
55.226513	4.984215	0
