Voltage	Current	Temperature
-0.005178	-0.000019	23.707715
1.155797	-0.000011	23.711572
2.316424	-0.000006	23.688818
3.477614	-0.000008	23.703564
4.633843	-0.000006	23.716504
5.795330	-0.000004	23.698730
6.956739	0.000000	23.692041
8.118487	0.000005	23.688623
9.279934	0.000007	23.683252
10.441532	0.000017	23.678564
11.602816	0.000022	23.694092
12.759849	0.000031	23.694092
13.920556	0.000048	23.676025
15.081564	0.000063	23.728564
16.241880	0.000089	23.705127
17.402641	0.000129	23.686279
18.563059	0.000180	23.698438
19.724114	0.000252	23.703662
20.884808	0.000347	23.705859
22.041660	0.000480	23.700635
23.202421	0.000649	23.716309
24.363861	0.000876	23.678613
25.524803	0.001168	23.712451
26.686214	0.001541	23.703760
27.847376	0.002015	23.710596
29.008522	0.002629	23.688135
30.164972	0.003397	23.700879
31.326075	0.004376	23.697510
32.486118	0.005641	23.700830
33.646236	0.007281	23.724268
34.805340	0.009454	23.699219
35.964649	0.012383	23.693311
37.123241	0.016417	23.705225
38.277287	0.022048	23.710107
39.434689	0.030104	23.699463
40.590870	0.041783	23.696289
41.744263	0.058915	23.713916
42.893951	0.084373	23.717334
44.037376	0.122591	23.714111
45.172131	0.180422	23.723633
46.288238	0.267525	23.729199
47.388523	0.398782	23.727637
48.460060	0.591834	23.731445
49.495041	0.866398	23.750635
50.486229	1.239179	23.771240
51.430363	1.719335	23.785156
52.336105	2.307822	23.838574
53.215610	2.972437	23.882812
54.073647	3.705142	23.948145
54.849495	4.602245	24.049365
55.631908	5.490527	24.124609
