Voltage	Current	Temperature
-0.005195	0.000024	22.652002
1.215701	0.000025	22.646680
2.436567	0.000026	22.648242
3.657047	0.000030	22.642480
4.877990	0.000032	22.646875
6.098820	0.000030	22.635400
7.320171	0.000036	22.645117
8.541464	0.000035	22.644922
9.762802	0.000045	22.647754
10.979624	0.000048	22.651221
12.200928	0.000053	22.650732
13.421577	0.000063	22.647949
14.642346	0.000073	22.648828
15.862599	0.000091	22.664697
17.083174	0.000115	22.655176
18.303425	0.000150	22.660107
19.524256	0.000198	22.658740
20.745029	0.000259	22.664453
21.966099	0.000343	22.672705
23.186565	0.000456	22.664062
24.407524	0.000616	22.662158
25.628221	0.000840	22.669824
26.849480	0.001133	22.675488
28.070389	0.001528	22.673730
29.291473	0.002054	22.676074
30.512094	0.002760	22.671680
31.727911	0.003695	22.684375
32.947945	0.004952	22.684131
34.166981	0.006655	22.705762
35.385822	0.009006	22.693994
36.604164	0.012321	22.699805
37.822449	0.017090	22.705127
39.039330	0.024137	22.711865
40.254860	0.034739	22.708594
41.466751	0.050931	22.714941
42.674000	0.075910	22.711670
43.873074	0.114710	22.719482
45.060730	0.175213	22.725342
46.229588	0.269175	22.737305
47.371479	0.413062	22.739697
48.474091	0.626689	22.752490
49.526566	0.929675	22.766602
50.520390	1.335460	22.780566
51.450630	1.846231	22.817334
52.326012	2.459441	22.869580
53.149208	3.161830	22.918994
53.926788	3.938979	22.997363
54.635922	4.742559	23.094385
55.342442	5.627618	23.190137
56.012707	6.520697	23.301221
56.708508	7.561078	23.442773
