Voltage	Current	Temperature
1.258716	0.000051	0
1.252579	0.000055	0
1.908989	0.000056	0
3.019568	0.000060	0
3.792908	0.000066	0
4.804584	0.000070	0
5.786276	0.000079	0
6.775449	0.000086	0
7.758968	0.000095	0
8.755308	0.000107	0
9.732871	0.000122	0
10.738113	0.000138	0
11.719674	0.000161	0
12.706060	0.000192	0
13.701764	0.000221	0
14.687119	0.000273	0
15.690514	0.000325	0
16.674858	0.000398	0
17.673134	0.000495	0
18.662886	0.000620	0
19.658314	0.000787	0
20.639934	0.001019	0
21.628490	0.001347	0
22.633595	0.001838	0
23.613297	0.002565	0
24.612522	0.003714	0
25.597612	0.005544	0
26.591913	0.008664	0
27.573322	0.013950	0
28.568642	0.023322	0
29.548088	0.039579	0
30.515097	0.067646	0
31.479402	0.116070	0
32.415852	0.195045	0
33.328690	0.320681	0
34.194580	0.506381	0
35.018085	0.769272	0
35.778061	1.110740	0
36.495495	1.542907	0
37.148094	2.045842	0
37.751781	2.611420	0
38.365658	3.310236	0
38.923405	4.050757	0
39.445263	4.830372	0
39.937088	5.646517	0
40.397961	6.494247	0
40.865288	7.421054	0
41.289333	8.333932	0
41.702076	9.263931	0
42.115890	10.239313	0
42.441322	11.053705	0
