Voltage	Current	Temperature
0.154296	0.000004	23.025781
0.618704	0.000036	23.014063
1.076129	0.000076	23.068750
1.522642	0.000120	23.041406
1.958831	0.000160	23.063867
2.432390	0.000222	23.054102
2.941627	0.000284	23.022852
3.449842	0.000367	23.032617
3.936194	0.000452	23.050195
4.448738	0.000527	23.030664
4.944057	0.000612	23.016992
5.447220	0.000732	23.036523
5.936440	0.000853	23.039453
6.458624	0.000969	23.041406
6.953879	0.001099	23.044336
7.429660	0.001235	23.040430
7.933405	0.001392	23.044336
8.451091	0.001558	23.040430
8.921782	0.001748	23.034570
9.448501	0.001927	23.041406
9.934749	0.002149	23.058984
10.453817	0.002364	23.011133
10.915294	0.002591	23.033594
11.432553	0.002848	23.023828
11.939890	0.003116	23.089258
12.414889	0.003422	23.059961
12.917270	0.003726	23.018945
13.434342	0.004053	23.058008
13.939560	0.004425	23.039453
14.415389	0.004810	23.037500
14.922022	0.005220	23.057031
15.424916	0.005649	23.046289
15.937737	0.006158	23.029688
16.418078	0.006667	23.015039
16.918396	0.007225	23.029688
17.421033	0.007826	23.013086
17.910139	0.008447	23.050195
18.418834	0.009186	23.079492
18.919023	0.009923	23.042383
19.421145	0.010732	23.050195
19.920431	0.011628	23.036523
20.434155	0.012579	23.043359
20.926094	0.013664	23.045313
21.422545	0.014884	23.033594
21.923249	0.016149	23.067773
22.420219	0.017590	23.036523
22.924918	0.019173	23.027734
23.420081	0.020887	23.046289
23.916403	0.022881	23.031641
24.406796	0.025122	23.045313
24.902861	0.027571	23.009180
25.412847	0.030376	23.030664
25.905689	0.033581	23.014063
26.406136	0.037147	23.044336
26.904133	0.041170	23.034570
27.398653	0.045877	23.039453
27.896392	0.051117	23.033594
28.394391	0.057040	23.039453
28.890326	0.063773	23.048242
29.378660	0.071323	23.061914
29.876657	0.079837	23.045313
30.374655	0.089412	23.041406
30.868271	0.100049	23.061914
31.357633	0.112218	23.067773
31.844032	0.125957	23.073633
32.333781	0.141256	23.047266
32.819151	0.159220	23.049219
33.301812	0.179539	23.031641
33.785504	0.202863	23.038477
34.264427	0.229616	23.058984
34.742062	0.259643	23.061914
35.216216	0.293167	23.067773
35.689342	0.330173	23.063867
36.159630	0.370781	23.088281
36.627083	0.415197	23.106836
37.088994	0.464704	23.078516
37.547940	0.521160	23.072656
38.000959	0.583596	23.068750
38.446760	0.654933	23.068750
38.885861	0.735054	23.064844
39.318258	0.824843	23.070703
39.743308	0.923340	23.135156
40.159467	1.031757	23.107813
40.570598	1.146166	23.129297
40.974514	1.270112	23.110742
41.367860	1.404096	23.105859
41.753602	1.547062	23.118555
42.128263	1.698843	23.165430
42.493641	1.860044	23.158594
42.849353	2.028785	23.162500
43.185090	2.201622	23.173242
43.516057	2.379809	23.183008
43.792250	2.535391	23.192773
44.125796	2.740601	23.228906
44.420547	2.929986	23.259180
44.870859	3.248960	23.278711
44.202996	2.700755	23.300195
44.954889	3.242594	23.329492
45.301968	3.578464	23.345117
45.334833	3.639856	23.343164
46.051284	4.112880	23.340234
47.038131	4.620686	23.384180
47.244342	4.931735	23.450586
