Voltage	Current	Temperature
-0.005048	-0.000020	22.596387
1.435828	0.000015	22.578076
2.876792	0.000059	22.563379
4.317640	0.000099	22.560938
5.758924	0.000144	22.535254
7.195838	0.000192	22.535547
8.637388	0.000240	22.534326
10.079157	0.000295	22.523730
11.520266	0.000350	22.548975
12.961686	0.000415	22.535986
14.402508	0.000483	22.527539
15.842711	0.000560	22.533057
17.283365	0.000641	22.531543
18.723557	0.000734	22.529053
20.164597	0.000832	22.525977
21.601240	0.000942	22.519824
23.042171	0.001060	22.544434
24.483458	0.001189	22.538086
25.924749	0.001337	22.535645
27.366003	0.001496	22.530176
28.807575	0.001680	22.556494
30.248806	0.001885	22.531104
31.690043	0.002123	22.533936
33.130676	0.002397	22.533984
34.570435	0.002703	22.557520
36.006203	0.003061	22.541943
37.446175	0.003473	22.532617
38.887203	0.003957	22.527344
40.328629	0.004543	22.537061
41.769642	0.005269	22.531104
43.210586	0.006195	22.543701
44.651421	0.007437	22.532471
46.092075	0.009238	22.525244
47.532745	0.012005	22.548389
48.972656	0.016476	22.528613
50.406456	0.024099	22.547656
51.841434	0.037536	22.535889
53.271488	0.060264	22.546094
54.695728	0.098003	22.538281
56.109654	0.159693	22.556104
57.508835	0.258964	22.550635
58.885067	0.415238	22.549561
60.226376	0.653460	22.576709
61.521812	1.001764	22.577490
62.760048	1.485249	22.587744
63.931881	2.118464	22.629053
65.042854	2.908852	22.663477
66.090721	3.845897	22.732178
67.083443	4.917099	22.811328
68.026535	6.104171	22.914600
68.927612	7.391518	23.034326
