Voltage	Current	Temperature
1.391976	0.000087	0
1.326388	0.000091	0
2.954592	0.000194	0
4.079803	0.000278	0
5.433687	0.000381	0
6.811672	0.000483	0
8.196245	0.000595	0
9.576144	0.000714	0
10.967582	0.000845	0
12.339369	0.000985	0
13.720966	0.001137	0
15.107727	0.001306	0
16.488480	0.001486	0
17.870687	0.001679	0
19.258882	0.001885	0
20.637745	0.002104	0
22.023710	0.002347	0
23.406080	0.002605	0
24.792889	0.002879	0
26.172812	0.003170	0
27.555174	0.003483	0
28.939301	0.003822	0
30.321953	0.004181	0
31.702578	0.004565	0
33.089321	0.004985	0
34.474663	0.005435	0
35.861416	0.005937	0
37.241585	0.006486	0
38.623798	0.007101	0
40.009830	0.007817	0
41.393028	0.008671	0
42.782337	0.009729	0
44.156883	0.011087	0
45.545334	0.012945	0
46.932884	0.015653	0
48.311932	0.019742	0
49.693047	0.026511	0
51.076675	0.038234	0
52.450081	0.058047	0
53.824463	0.091043	0
55.180454	0.144645	0
56.522518	0.230659	0
57.851822	0.366849	0
59.139488	0.572688	0
60.393581	0.876099	0
61.583897	1.294826	0
62.717689	1.847519	0
63.795761	2.543598	0
64.806152	3.368625	0
65.762886	4.317315	0
66.671867	5.376531	0
