Voltage	Current	Temperature
0.005216	0.000023	24.233789
0.605396	0.000015	24.207422
1.215685	0.000013	24.201563
1.826124	0.000019	24.187891
2.436500	0.000015	24.196680
3.047017	0.000010	24.206445
3.657224	0.000009	24.189844
4.267690	0.000010	24.206445
4.878414	0.000015	24.192773
5.489048	0.000008	24.223047
6.099436	0.000013	24.199609
6.710147	0.000004	24.199609
7.320962	0.000005	24.201563
7.931776	0.000000	24.233789
8.542475	0.000004	24.210352
9.153366	0.000000	24.231836
9.764051	0.000000	24.166406
10.370394	0.000001	24.158594
10.981066	0.000013	24.225000
11.591867	0.000012	24.202539
12.202493	0.000026	24.206445
12.813134	0.000019	24.208398
13.423774	0.000022	24.195703
14.034030	0.000034	24.197656
14.644798	0.000043	24.212305
15.255051	0.000040	24.190820
15.865177	0.000059	24.183984
16.476074	0.000070	24.196680
17.085813	0.000072	24.195703
17.695937	0.000098	24.203516
18.306707	0.000110	24.193750
18.916961	0.000134	24.166406
19.527472	0.000165	24.175195
20.137341	0.000186	24.219141
20.747852	0.000215	24.173242
21.358749	0.000262	24.217188
21.969389	0.000298	24.202539
22.579645	0.000363	24.186914
23.190028	0.000420	24.188867
23.800926	0.000499	24.217188
24.411050	0.000586	24.199609
25.021560	0.000687	24.210352
25.632074	0.000809	24.215234
26.243101	0.000945	24.207422
26.853483	0.001111	24.212305
27.463996	0.001293	24.170313
28.074248	0.001513	24.204492
28.684889	0.001758	24.212305
29.295529	0.002052	24.212305
29.906042	0.002381	24.210352
30.516554	0.002768	24.195703
31.122425	0.003217	24.207422
31.732550	0.003739	24.187891
32.342803	0.004345	24.208398
32.952801	0.005048	24.196680
33.562668	0.005872	24.168359
34.171761	0.006844	24.218164
34.781113	0.007986	24.183984
35.390206	0.009356	24.213281
35.999302	0.010971	24.193750
36.607879	0.012916	24.191797
37.216329	0.015274	24.191797
37.824650	0.018124	24.222070
38.431938	0.021612	24.208398
39.039101	0.025893	24.219141
39.645487	0.031163	24.233789
40.251359	0.037666	24.208398
40.855813	0.045761	24.195703
41.458592	0.055789	24.224023
42.059311	0.068282	24.208398
42.658094	0.083876	24.232813
43.253913	0.103288	24.216211
43.845349	0.127514	24.218164
44.432147	0.157671	24.197656
45.014046	0.195163	24.216211
45.588343	0.241539	24.209375
46.154392	0.298568	24.225977
46.711031	0.368259	24.228906
47.256973	0.452576	24.225977
47.789124	0.553212	24.230859
48.307486	0.671961	24.248438
48.809994	0.809918	24.258203
49.295878	0.967600	24.248438
49.765135	1.145573	24.263086
50.212610	1.341865	24.221094
50.654031	1.560271	24.329492
51.069286	1.790842	24.317773
51.472299	2.041800	24.314844
51.856752	2.303094	24.352930
52.236823	2.578008	24.341211
52.541887	2.793012	24.404688
52.786504	3.046199	24.431055
53.115795	3.310508	24.441797
53.515457	3.638142	24.477930
53.900297	4.055675	24.483789
54.219922	4.363838	24.554102
54.535685	4.722208	24.556055
54.926582	5.160269	24.657617
55.282810	5.564065	24.677148
55.602825	5.964188	24.694727
55.973616	6.412108	24.753320
