Voltage	Current	Temperature
0.022305	0.000001	0
1.165692	0.000011	0
1.832748	0.000007	0
2.802256	0.000015	0
3.735822	0.000017	0
4.697202	0.000024	0
5.639465	0.000032	0
6.602243	0.000034	0
7.569933	0.000048	0
8.522117	0.000059	0
9.483174	0.000075	0
10.433522	0.000089	0
11.398366	0.000114	0
12.341109	0.000138	0
13.308546	0.000174	0
14.252153	0.000212	0
15.216281	0.000266	0
16.194447	0.000334	0
17.134655	0.000421	0
18.102558	0.000526	0
19.053230	0.000664	0
20.018829	0.000842	0
20.958708	0.001080	0
21.923862	0.001411	0
22.893633	0.001877	0
23.838390	0.002530	0
24.811022	0.003535	0
25.754055	0.005052	0
26.724003	0.007539	0
27.666649	0.011511	0
28.629686	0.018359	0
29.568586	0.029720	0
30.529362	0.049728	0
31.481543	0.083884	0
32.408592	0.139886	0
33.336456	0.232767	0
34.222046	0.374857	0
35.094040	0.591637	0
35.908459	0.891579	0
36.698605	1.302688	0
37.443600	1.823628	0
38.126427	2.434670	0
38.782452	3.154943	0
39.394634	3.955222	0
39.976116	4.831771	0
40.505852	5.735188	0
41.023441	6.712066	0
41.515434	7.726534	0
42.001320	8.807161	0
42.470116	9.923233	0
42.911888	11.036862	0
