Voltage	Current	Temperature
0.169529	0.000000	23.247461
0.631484	0.000031	23.283594
1.086673	0.000075	23.257227
1.531080	0.000122	23.285547
1.964853	0.000168	23.248438
2.420050	0.000219	23.243555
2.928950	0.000291	23.298242
3.415987	0.000367	23.253320
3.949813	0.000440	23.293359
4.429962	0.000534	23.263086
4.932699	0.000638	23.259180
5.436430	0.000737	23.257227
5.945473	0.000851	23.278711
6.424007	0.000969	23.276758
6.958931	0.001117	23.248438
7.437943	0.001273	23.276758
7.936441	0.001428	23.295313
8.416332	0.001597	23.256250
8.920787	0.001775	23.258203
9.423303	0.001966	23.257227
9.935614	0.002187	23.262109
10.438505	0.002415	23.264063
10.926717	0.002663	23.257227
11.403880	0.002924	23.262109
11.954284	0.003186	23.246484
12.412182	0.003519	23.237695
12.928741	0.003827	23.213281
13.432151	0.004184	23.257227
13.939431	0.004543	23.265039
14.420029	0.004961	23.259180
14.936070	0.005389	23.227930
15.420019	0.005866	23.239648
15.915956	0.006354	23.291406
16.429935	0.006888	23.282617
16.920329	0.007461	23.252344
17.417682	0.008089	23.269922
17.930116	0.008781	23.268945
18.408137	0.009486	23.285547
18.925209	0.010267	23.264063
19.424496	0.011160	23.234766
19.915662	0.012061	23.287500
20.411343	0.013130	23.286523
20.924032	0.014246	23.266992
21.422674	0.015510	23.260156
21.913583	0.016856	23.262109
22.412100	0.018342	23.287500
22.907133	0.020048	23.274805
23.421112	0.021862	23.252344
23.915759	0.023942	23.245508
24.415303	0.026316	23.250391
24.908660	0.028935	23.253320
25.410527	0.031835	23.257227
25.903498	0.035161	23.266016
26.404460	0.038806	23.271875
26.907613	0.043058	23.269922
27.400070	0.047766	23.309961
27.899099	0.053074	23.238672
28.393617	0.059058	23.251367
28.887233	0.065778	23.261133
29.386522	0.073348	23.261133
29.877044	0.081711	23.273828
30.367180	0.091407	23.265039
30.860538	0.102153	23.250391
31.351705	0.114394	23.260156
31.836815	0.128284	23.267969
32.326048	0.144052	23.254297
32.811032	0.162339	23.276758
33.291630	0.184172	23.272852
33.774807	0.207784	23.265039
34.253214	0.234590	23.286523
34.727885	0.265019	23.239648
35.202039	0.298919	23.248438
35.671943	0.336163	23.295313
36.139396	0.377067	23.280664
36.603369	0.421876	23.286523
37.062445	0.471157	23.273828
37.519844	0.526377	23.330469
37.971059	0.588257	23.278711
38.416473	0.658380	23.280664
38.853383	0.738063	23.292383
39.281011	0.826942	23.354883
39.703742	0.924478	23.281641
40.120287	1.030313	23.306055
40.532321	1.144233	23.296289
40.935334	1.266671	23.330469
41.329325	1.399044	23.332422
41.719448	1.542139	23.347070
42.099393	1.692271	23.353906
42.466189	1.847531	23.347070
42.807209	2.008398	23.420313
43.149261	2.179638	23.426172
43.512062	2.376149	23.391016
43.850633	2.565933	23.419336
44.169487	2.756271	23.443750
44.502645	2.980000	23.429102
45.055417	3.230584	23.460352
45.350814	3.624482	23.500391
45.685519	3.875724	23.514063
45.678302	3.828352	23.560938
45.654459	3.792075	23.601953
46.183391	4.222418	23.578516
46.476724	4.376660	23.612695
46.803052	4.802608	23.653711
