Voltage	Current	Temperature
0.012070	-0.000010	0
1.516702	-0.000005	0
2.299075	0.000003	0
3.512800	0.000004	0
4.692887	0.000012	0
5.892761	0.000011	0
7.088757	0.000012	0
8.277354	0.000016	0
9.459476	0.000019	0
10.652831	0.000032	0
11.853100	0.000042	0
13.052743	0.000055	0
14.246450	0.000073	0
15.449487	0.000096	0
16.646845	0.000132	0
17.838142	0.000180	0
19.044512	0.000246	0
20.236921	0.000334	0
21.442121	0.000453	0
22.638224	0.000614	0
23.835835	0.000832	0
25.032152	0.001115	0
26.211780	0.001478	0
27.417261	0.001942	0
28.610569	0.002537	0
29.809509	0.003294	0
31.012293	0.004270	0
32.206375	0.005513	0
33.406963	0.007147	0
34.604713	0.009312	0
35.798477	0.012225	0
36.998600	0.016282	0
38.199143	0.022032	0
39.394955	0.030317	0
40.584824	0.042350	0
41.776901	0.060299	0
42.944935	0.086780	0
44.123653	0.127539	0
45.293453	0.189841	0
46.457493	0.286343	0
47.588791	0.431875	0
48.701778	0.650597	0
49.766205	0.961636	0
50.781311	1.382798	0
51.753853	1.928290	0
52.670223	2.587045	0
53.545071	3.354094	0
54.378490	4.208004	0
55.172638	5.128031	0
55.930138	6.095649	0
56.648468	7.088252	0
