Voltage	Current	Temperature
-0.005073	-0.000020	22.746680
1.155976	-0.000014	22.718115
2.316841	-0.000010	22.683154
3.477992	-0.000002	22.676855
4.634249	0.000005	22.668652
5.795669	0.000007	22.655762
6.957038	0.000015	22.668652
8.118836	0.000024	22.630469
9.280292	0.000033	22.629346
10.441921	0.000047	22.655469
11.603111	0.000063	22.635156
12.760147	0.000081	22.630029
13.920791	0.000106	22.635010
15.081791	0.000131	22.630518
16.242111	0.000173	22.628223
17.402985	0.000226	22.628955
18.563421	0.000284	22.625488
19.724625	0.000361	22.638867
20.885492	0.000454	22.631592
22.042292	0.000581	22.625586
23.203142	0.000738	22.637988
24.364565	0.000941	22.646045
25.525589	0.001197	22.638574
26.687027	0.001527	22.633203
27.848169	0.001961	22.637500
29.009422	0.002525	22.642187
30.165914	0.003247	22.629004
31.327068	0.004213	22.639600
32.487060	0.005494	22.651807
33.647106	0.007220	22.657129
34.806324	0.009583	22.644238
35.965500	0.012871	22.640234
37.124016	0.017497	22.663037
38.277981	0.024061	22.648291
39.435139	0.033555	22.643652
40.591007	0.047358	22.642822
41.743660	0.067661	22.643213
42.892311	0.097836	22.652490
44.034424	0.142957	22.652881
45.167557	0.210803	22.666260
46.281582	0.312387	22.659180
47.379406	0.464642	22.664111
48.447449	0.687169	22.691846
49.477268	1.000673	22.688623
50.460957	1.420814	22.718994
51.396988	1.954989	22.718652
52.286339	2.599907	22.782031
53.133915	3.346034	22.829395
53.942028	4.176645	22.908789
54.722618	5.085270	22.989893
55.477291	6.056712	23.100244
