Voltage	Current	Temperature
-0.005090	0.000017	21.843994
1.436140	0.000045	21.848242
2.877341	0.000085	21.861084
4.318195	0.000127	21.865186
5.759402	0.000166	21.845020
7.196296	0.000220	21.838770
8.637847	0.000265	21.836963
10.079638	0.000314	21.832813
11.520741	0.000370	21.844189
12.962006	0.000434	21.837451
14.402904	0.000497	21.848145
15.843100	0.000572	21.825635
17.283874	0.000654	21.819678
18.724316	0.000743	21.840479
20.165817	0.000839	21.835547
21.602560	0.000954	21.829932
23.043488	0.001070	21.828076
24.484541	0.001201	21.829150
25.925831	0.001352	21.825537
27.367102	0.001513	21.846729
28.808666	0.001703	21.827051
30.249832	0.001910	21.818457
31.690977	0.002149	21.841943
33.131496	0.002419	21.828369
34.571339	0.002727	21.826318
36.007172	0.003080	21.832178
37.447418	0.003483	21.822803
38.888752	0.003966	21.812256
40.330341	0.004539	21.831250
41.771282	0.005255	21.831250
43.212089	0.006160	21.824609
44.652924	0.007351	21.826221
46.093609	0.009068	21.833643
47.534340	0.011685	21.837305
48.974243	0.015893	21.832080
50.407776	0.023085	21.841064
51.842503	0.035820	21.831104
53.272476	0.057431	21.836768
54.696693	0.093384	21.831885
56.110493	0.152273	21.835400
57.509304	0.247190	21.841455
58.884392	0.396794	21.850879
60.223557	0.625085	21.854688
61.515865	0.959262	21.880420
62.749611	1.423607	21.902393
63.915256	2.032174	21.921484
65.018044	2.791977	21.962402
66.055992	3.692999	22.032373
67.037224	4.722824	22.109668
67.967148	5.863543	22.193408
68.854385	7.100596	22.313086
