Voltage	Current	Temperature
33.009686	0.006264	22.652930
33.060356	0.006338	22.645020
33.110794	0.006417	22.651318
33.161156	0.006487	22.646338
33.211544	0.006572	22.655225
33.261887	0.006646	22.660547
33.312332	0.006722	22.645898
33.362728	0.006813	22.645117
33.413082	0.006895	22.646289
33.463490	0.006978	22.650391
33.509445	0.007050	22.652148
33.559883	0.007136	22.641846
33.610233	0.007219	22.650342
33.660679	0.007309	22.643555
33.711002	0.007400	22.638379
33.761410	0.007490	22.650342
33.811745	0.007580	22.642090
33.862148	0.007668	22.647266
33.912456	0.007767	22.650586
33.962913	0.007859	22.647705
34.008690	0.007948	22.654492
34.059025	0.008049	22.657520
34.109356	0.008146	22.652930
34.159660	0.008246	22.645752
34.210053	0.008346	22.651025
34.260422	0.008450	22.644336
34.310791	0.008554	22.644922
34.361069	0.008660	22.651514
34.411514	0.008773	22.647119
34.461880	0.008881	22.651758
34.507591	0.008977	22.643848
34.558010	0.009092	22.645215
34.608276	0.009206	22.646289
34.658794	0.009320	22.653320
34.709202	0.009440	22.649609
34.759613	0.009560	22.645068
34.809921	0.009676	22.663721
34.860233	0.009800	22.651123
34.910542	0.009923	22.648828
34.960926	0.010052	22.642139
35.006737	0.010166	22.653760
35.056911	0.010297	22.649463
35.107334	0.010429	22.656592
35.157722	0.010564	22.659277
35.208015	0.010696	22.654639
35.258602	0.010833	22.643750
35.308975	0.010966	22.652344
35.359253	0.011112	22.655908
35.409638	0.011252	22.650635
35.459877	0.011399	22.656543
35.505673	0.011533	22.650244
