Voltage	Current	Temperature
0.005183	0.000005	23.786523
0.527348	0.000027	23.785547
1.055273	0.000054	23.795313
1.587484	0.000089	23.761133
2.115366	0.000131	23.813867
2.647720	0.000174	23.766016
3.175576	0.000209	23.773828
3.707723	0.000258	23.770898
4.235541	0.000309	23.790430
4.767959	0.000371	23.786523
5.295931	0.000425	23.808984
5.828336	0.000499	23.764063
6.356128	0.000566	23.794336
6.888753	0.000643	23.783594
7.416932	0.000731	23.783594
7.949673	0.000807	23.770898
8.482233	0.000905	23.766016
9.010335	0.001009	23.808008
9.542856	0.001125	23.811914
10.071099	0.001240	23.773828
10.603594	0.001369	23.794336
11.131579	0.001507	23.805078
11.664319	0.001650	23.775781
12.192182	0.001797	23.784570
12.724722	0.001971	23.797266
13.252233	0.002150	23.790430
13.784515	0.002342	23.749414
14.312800	0.002540	23.800195
14.844693	0.002774	23.779688
15.372333	0.002999	23.771875
15.904615	0.003258	23.801172
16.431739	0.003528	23.764063
16.963891	0.003820	23.766992
17.496042	0.004132	23.774805
18.023555	0.004465	23.796289
18.555319	0.004829	23.766992
19.083218	0.005224	23.783594
19.615498	0.005650	23.805078
20.143012	0.006107	23.834375
20.675163	0.006611	23.788477
21.202931	0.007135	23.817773
21.735211	0.007729	23.773828
22.262469	0.008371	23.793359
22.794491	0.009074	23.777734
23.321616	0.009825	23.781641
23.853767	0.010672	23.802148
24.380891	0.011586	23.775781
24.912398	0.012601	23.795313
25.444681	0.013717	23.810938
25.971934	0.014955	23.789453
26.503570	0.016339	23.780664
27.030308	0.017869	23.793359
27.561945	0.019605	23.807031
28.088425	0.021528	23.753320
28.619804	0.023727	23.803125
29.146542	0.026213	23.801172
29.676891	0.029066	23.795313
30.203114	0.032343	23.784570
30.733203	0.036143	23.806055
31.258524	0.040532	23.810938
31.787067	0.045709	23.778711
32.310969	0.051746	23.794336
32.838483	0.058950	23.786523
33.365479	0.067544	23.803125
33.886160	0.077728	23.826563
34.409676	0.090076	23.807031
34.927135	0.104843	23.812891
35.447429	0.122892	23.823633
35.960251	0.144590	23.799219
36.474229	0.171159	23.848047
36.980218	0.203121	23.817773
37.486722	0.242201	23.795313
37.982658	0.288889	23.797266
38.476918	0.345429	23.841211
38.959452	0.412180	23.846094
39.438246	0.491674	23.840234
39.903895	0.583788	23.802148
40.363615	0.691077	23.834375
40.808771	0.812426	23.822656
41.247227	0.950447	23.848047
41.674598	1.104297	23.823633
42.087407	1.272135	23.857813
42.492352	1.456378	23.861719
42.883249	1.653237	23.868555
43.267188	1.865276	23.891016
43.637850	2.087871	23.888086
44.002069	2.323352	23.903711
44.351080	2.565134	23.919336
44.690554	2.814894	23.971094
45.017783	3.066998	23.940820
45.330838	3.322969	23.967188
45.648917	3.590139	23.983789
45.978466	3.884886	24.013086
46.278118	4.159736	24.052148
46.586660	4.452757	24.044336
46.901002	4.767092	24.100977
47.198590	5.054469	24.163477
47.504296	5.357464	24.178125
47.824953	5.683255	24.185938
48.106816	5.981521	24.258203
48.364452	6.313357	24.263086
