Voltage	Current	Temperature
0.005124	0.000026	24.040430
0.476981	0.000000	24.075586
0.954243	0.000014	24.078516
1.436041	0.000036	24.058984
1.917986	0.000050	24.092188
2.395331	0.000067	24.068750
2.877224	0.000089	24.063867
3.354518	0.000112	24.058008
3.836308	0.000125	24.084375
4.318370	0.000156	24.047266
4.795896	0.000174	24.046289
5.277712	0.000197	24.078516
5.759812	0.000232	24.051172
6.237092	0.000258	24.045313
6.719451	0.000291	24.055078
7.197016	0.000311	24.048242
7.679310	0.000345	24.074609
8.161423	0.000393	24.063867
8.638858	0.000434	24.069727
9.121036	0.000473	24.037500
9.603239	0.000519	24.089258
10.080945	0.000566	24.030664
10.562929	0.000626	24.057031
11.045016	0.000688	24.109766
11.522670	0.000759	24.090234
12.004918	0.000818	24.082422
12.482165	0.000903	24.062891
12.964183	0.000992	24.063867
13.446070	0.001083	24.064844
13.923321	0.001183	24.053125
14.405465	0.001297	24.081445
14.887095	0.001420	24.088281
15.363956	0.001574	24.058984
15.845716	0.001714	24.058008
16.327603	0.001898	24.084375
16.804723	0.002080	24.081445
17.286481	0.002298	24.085352
17.763213	0.002539	24.101953
18.244844	0.002802	24.056055
18.726216	0.003110	24.066797
19.203593	0.003448	24.049219
19.685480	0.003833	24.060938
20.166984	0.004266	24.083398
20.644231	0.004779	24.047266
21.125345	0.005336	24.058984
21.602463	0.005976	24.086328
22.084355	0.006728	24.075586
22.565726	0.007589	24.100977
23.042458	0.008588	24.110742
23.523831	0.009762	24.103906
24.004816	0.011149	24.091211
24.481161	0.012760	24.112695
24.961759	0.014723	24.085352
25.442361	0.017072	24.099023
25.918061	0.019906	24.078516
26.397759	0.023426	24.070703
26.872428	0.027717	24.029688
27.350838	0.033127	24.068750
27.828343	0.039939	24.093164
28.300049	0.048448	24.101953
28.774719	0.059366	24.075586
29.247714	0.073304	24.141992
29.713494	0.090938	24.083398
30.180044	0.113693	24.097070
30.638347	0.142437	24.090234
31.095875	0.179285	24.072656
31.546316	0.225812	24.131250
31.985157	0.283418	24.046289
32.418198	0.355246	24.115625
32.840932	0.443003	24.116602
33.247810	0.547393	24.096094
33.645539	0.671940	24.138086
34.030378	0.816972	24.105859
34.397690	0.981484	24.114648
34.757012	1.169530	24.107813
35.098934	1.376428	24.139063
35.434026	1.606806	24.138086
35.750561	1.852067	24.166406
36.045699	2.106775	24.166406
36.355272	2.396794	24.186914
36.654148	2.705343	24.130273
36.937688	3.022204	24.174219
37.244554	3.389594	24.204492
37.528351	3.752487	24.227930
37.797971	4.118795	24.256250
38.062822	4.502668	24.240625
38.327029	4.897443	24.248438
38.597422	5.320865	24.297266
38.847455	5.719558	24.323633
39.094520	6.120119	24.324609
39.343776	6.548193	24.372461
39.586331	6.981538	24.407617
39.818962	7.407873	24.433008
40.031875	7.808305	24.484766
40.233574	8.209523	24.493555
40.411559	8.552751	24.517969
40.638132	9.044473	24.575586
40.848724	9.463629	24.600977
41.064860	9.929616	24.614648
41.292980	10.424286	24.648828
41.477023	10.875389	24.685938
