Voltage	Current	Temperature
-0.005156	0.000040	23.224512
0.977129	0.000048	23.217188
1.954560	0.000054	23.216797
2.936588	0.000062	23.225586
3.913859	0.000067	23.228809
4.896291	0.000069	23.227100
5.878338	0.000078	23.230225
6.856302	0.000086	23.225098
7.839160	0.000098	23.234912
8.821599	0.000113	23.232422
9.799498	0.000131	23.218262
10.782126	0.000163	23.227930
11.760009	0.000187	23.230664
12.742526	0.000221	23.234229
13.724405	0.000271	23.223828
14.701967	0.000329	23.230176
15.683444	0.000404	23.225098
16.665260	0.000500	23.232178
17.642326	0.000625	23.233838
18.624029	0.000782	23.229053
19.601578	0.000980	23.232861
20.583469	0.001242	23.237793
21.565603	0.001596	23.249023
22.542849	0.002075	23.231494
23.525034	0.002748	23.239600
24.506657	0.003721	23.244873
25.483564	0.005163	23.235596
26.464928	0.007414	23.236182
27.440750	0.011008	23.244678
28.420235	0.017002	23.241504
29.397373	0.027155	23.251465
30.366034	0.044538	23.250879
31.332771	0.074742	23.251562
32.287346	0.126661	23.246387
33.218933	0.213650	23.249463
34.125980	0.355340	23.263135
34.989296	0.572052	23.260693
35.806736	0.884672	23.263525
36.568821	1.302601	23.282324
37.273102	1.823133	23.291797
37.929409	2.441649	23.323340
38.540825	3.144149	23.351611
39.110039	3.912580	23.399414
39.648274	4.741908	23.438135
40.152519	5.605742	23.489209
40.604107	6.459237	23.540430
41.040955	7.340193	23.607275
41.477112	8.283737	23.678223
41.907433	9.266581	23.760596
42.324841	10.253346	23.855762
42.710297	11.236414	23.951270
