Voltage	Current	Temperature
1.888497	0.000009	22.892529
1.588453	0.000011	22.887988
2.252400	0.000011	22.893066
3.458177	0.000018	22.869043
4.655635	0.000022	22.873926
5.860914	0.000032	22.874170
7.059696	0.000036	22.871582
8.256605	0.000048	22.862451
9.447831	0.000055	22.866553
10.648368	0.000071	22.866650
11.854388	0.000089	22.861328
13.059884	0.000109	22.856201
14.261735	0.000137	22.857422
15.458724	0.000167	22.850049
16.668499	0.000212	22.860449
17.876217	0.000266	22.856689
19.084396	0.000332	22.861719
20.288181	0.000420	22.850830
21.488442	0.000537	22.857031
22.692614	0.000678	22.853809
23.893394	0.000870	22.843408
25.096954	0.001108	22.848340
26.309620	0.001425	22.847461
27.505692	0.001841	22.847070
28.712879	0.002385	22.842773
29.917450	0.003101	22.838770
31.114372	0.004045	22.840967
32.330010	0.005342	22.833350
33.528152	0.007090	22.841016
34.732933	0.009503	22.842285
35.935375	0.012921	22.834668
37.133976	0.017773	22.835791
38.340820	0.024806	22.826025
39.534435	0.034935	22.820898
40.733738	0.049866	22.827734
41.929901	0.072169	22.825488
43.110882	0.105529	22.833350
44.281334	0.155989	22.836377
45.459301	0.234167	22.834326
46.602097	0.351545	22.823389
47.709301	0.525808	22.840039
48.776562	0.777372	22.845850
49.791481	1.123947	22.863916
50.764492	1.582181	22.887842
51.668091	2.140994	22.913721
52.520786	2.797685	22.962109
53.326496	3.537298	23.018164
54.065292	4.308269	23.088037
54.756977	5.129268	23.172900
55.452442	6.024489	23.285889
56.125202	6.958888	23.400928
