Voltage	Current	Temperature
0.005150	0.000013	24.340234
0.476939	0.000000	24.349023
0.954233	0.000013	24.350000
1.435989	0.000017	24.296289
1.917986	0.000034	24.334375
2.395344	0.000036	24.318750
2.877160	0.000052	24.337305
3.354505	0.000057	24.335352
3.836334	0.000076	24.324609
4.318357	0.000093	24.366602
4.795870	0.000106	24.333398
5.277686	0.000117	24.316797
5.759838	0.000130	24.341211
6.237131	0.000150	24.365625
6.719400	0.000170	24.309961
7.197042	0.000197	24.311914
7.679336	0.000217	24.346094
8.161423	0.000245	24.363672
8.638975	0.000263	24.338281
9.121126	0.000289	24.353906
9.603369	0.000307	24.309961
10.081049	0.000331	24.327539
10.563084	0.000369	24.338281
11.045235	0.000396	24.327539
11.522864	0.000429	24.307031
12.005046	0.000468	24.334375
12.482552	0.000509	24.326563
12.964312	0.000559	24.336328
13.446328	0.000594	24.299219
13.923707	0.000650	24.329492
14.405852	0.000706	24.342188
14.887868	0.000762	24.345117
15.364471	0.000835	24.348047
15.846231	0.000922	24.342188
16.328119	0.000996	24.337305
16.805496	0.001103	24.313867
17.287254	0.001206	24.300195
17.763986	0.001329	24.324609
18.245875	0.001474	24.312891
18.727247	0.001655	24.350000
19.205011	0.001834	24.334375
19.686511	0.002065	24.329492
20.168530	0.002332	24.326563
20.645778	0.002642	24.337305
21.127278	0.003006	24.325586
21.604526	0.003440	24.324609
22.086546	0.003970	24.354883
22.567917	0.004604	24.330469
23.045036	0.005345	24.319727
23.526537	0.006260	24.308008
24.007780	0.007349	24.327539
24.484254	0.008670	24.357813
24.965368	0.010272	24.340234
25.446098	0.012204	24.324609
25.922315	0.014547	24.314844
26.402398	0.017456	24.311914
26.877841	0.021016	24.331445
27.357024	0.025500	24.313867
27.835818	0.031171	24.358789
28.308812	0.038285	24.298242
28.785159	0.047414	24.288477
29.260086	0.059089	24.342188
29.728444	0.073841	24.299219
30.198474	0.092856	24.341211
30.661159	0.116883	24.357813
31.124100	0.147694	24.358789
31.581759	0.186655	24.338281
32.028848	0.235033	24.351953
32.472457	0.295686	24.350977
32.907693	0.370167	24.341211
33.328748	0.459427	24.325586
33.742715	0.566750	24.331445
34.144567	0.692655	24.408594
34.530567	0.836565	24.351953
34.907288	1.001241	24.382227
35.266867	1.182829	24.316797
35.615233	1.383310	24.373438
35.952905	1.601612	24.378320
36.276139	1.833549	24.383203
36.590996	2.081917	24.364648
36.896961	2.344215	24.387109
37.208467	2.633550	24.451563
37.506570	2.932125	24.435938
37.836249	3.283587	24.427148
38.126232	3.607601	24.426172
38.455524	4.003870	24.491602
38.715348	4.332923	24.489648
39.000952	4.715184	24.447656
39.275598	5.097523	24.543359
39.544445	5.483497	24.522852
39.815869	5.892602	24.563867
40.072859	6.298614	24.613672
40.331266	6.721921	24.584375
40.515566	7.034812	24.639063
40.675637	7.336454	24.672266
40.919095	7.732891	24.679102
41.094374	7.972380	24.738672
41.232019	8.384191	24.745508
41.467485	8.800177	24.818750
41.666865	9.258368	24.826563
41.898335	9.699174	24.899805
