Voltage	Current	Temperature
33.009998	0.006287	22.738525
33.060604	0.006362	22.740186
33.111019	0.006441	22.744385
33.161426	0.006516	22.743896
33.211784	0.006597	22.740137
33.262135	0.006677	22.751953
33.312656	0.006751	22.738477
33.363018	0.006834	22.740137
33.413364	0.006918	22.740430
33.463802	0.007000	22.748877
33.509762	0.007077	22.749023
33.560207	0.007166	22.739795
33.610542	0.007256	22.732568
33.660942	0.007336	22.751855
33.711365	0.007426	22.743311
33.761757	0.007520	22.736279
33.812080	0.007609	22.741846
33.862465	0.007701	22.740283
33.912903	0.007800	22.745557
33.963257	0.007891	22.747510
34.009052	0.007982	22.739844
34.059387	0.008083	22.745850
34.109730	0.008178	22.749365
34.160099	0.008277	22.750439
34.210468	0.008385	22.740625
34.260876	0.008486	22.737109
34.311195	0.008587	22.739209
34.361477	0.008696	22.739258
34.411980	0.008807	22.741992
34.462303	0.008913	22.731348
34.508114	0.009019	22.735889
34.558548	0.009122	22.748193
34.608856	0.009240	22.739404
34.659367	0.009358	22.739648
34.709705	0.009478	22.744824
34.760086	0.009594	22.737891
34.810413	0.009719	22.736279
34.860855	0.009843	22.745752
34.911118	0.009961	22.743359
34.961460	0.010089	22.736768
35.007278	0.010208	22.747900
35.057465	0.010338	22.745898
35.107937	0.010471	22.737988
35.158279	0.010605	22.738672
35.208603	0.010740	22.738184
35.259167	0.010877	22.741650
35.309555	0.011018	22.739209
35.359856	0.011161	22.739795
35.410290	0.011302	22.747754
35.460514	0.011449	22.744922
35.506336	0.011583	22.731396
