Voltage	Current	Temperature
0.019392	-0.000003	0
1.053450	0.000030	0
1.747832	0.000052	0
2.674593	0.000082	0
3.590320	0.000116	0
4.516839	0.000154	0
5.432371	0.000195	0
6.347328	0.000248	0
7.275019	0.000304	0
8.196916	0.000367	0
9.116176	0.000447	0
10.035852	0.000536	0
10.964958	0.000641	0
11.881419	0.000765	0
12.804140	0.000919	0
13.719474	0.001099	0
14.645736	0.001319	0
15.566046	0.001597	0
16.485779	0.001925	0
17.409758	0.002345	0
18.329653	0.002857	0
19.256020	0.003506	0
20.173265	0.004324	0
21.098356	0.005375	0
22.020502	0.006738	0
22.944361	0.008562	0
23.862940	0.011014	0
24.785044	0.014452	0
25.696447	0.019365	0
26.620033	0.026800	0
27.539324	0.038191	0
28.452932	0.056163	0
29.361658	0.085028	0
30.266083	0.131607	0
31.157631	0.206022	0
32.029728	0.321761	0
32.874760	0.495372	0
33.690147	0.744642	0
34.468162	1.084086	0
35.199848	1.520822	0
35.892193	2.059161	0
36.539097	2.688463	0
37.155487	3.412546	0
37.735767	4.208992	0
38.277756	5.054442	0
38.792687	5.949139	0
39.286388	6.887292	0
39.766491	7.874871	0
40.231018	8.899413	0
40.684731	9.960620	0
41.123257	11.042763	0
