Voltage	Current	Temperature
-0.005041	0.000013	25.514990
1.435503	0.000045	25.496387
2.876125	0.000086	25.493018
4.316997	0.000124	25.495459
5.758401	0.000167	25.494727
7.195325	0.000211	25.485547
8.636700	0.000260	25.484717
10.078346	0.000312	25.486914
11.519446	0.000372	25.485498
12.960770	0.000434	25.482617
14.401804	0.000496	25.494238
15.842092	0.000569	25.484766
17.282713	0.000651	25.491553
18.722651	0.000741	25.478320
20.163273	0.000837	25.486719
21.599602	0.000945	25.492090
23.040537	0.001061	25.487744
24.481844	0.001194	25.470996
25.923002	0.001336	25.483545
27.364157	0.001503	25.477783
28.805557	0.001689	25.474268
30.246634	0.001903	25.481055
31.687963	0.002149	25.479492
33.128616	0.002432	25.479199
34.568466	0.002751	25.474658
36.004067	0.003117	25.471191
37.443779	0.003553	25.481592
38.884289	0.004075	25.482568
40.325150	0.004726	25.474463
41.765987	0.005537	25.487842
43.206871	0.006600	25.486572
44.647228	0.008067	25.491553
46.087307	0.010241	25.486279
47.527111	0.013642	25.486182
48.965446	0.019310	25.479736
50.397076	0.029275	25.490088
51.828564	0.046304	25.492334
53.252464	0.074585	25.491602
54.666679	0.120768	25.489111
56.065064	0.194943	25.496045
57.440193	0.311705	25.501758
58.781597	0.490414	25.506836
60.075455	0.753492	25.525146
61.309078	1.122352	25.522607
62.469830	1.610495	25.553516
63.549606	2.218454	25.585156
64.560265	2.945587	25.641699
65.513924	3.788573	25.696289
66.361855	4.676816	25.780420
67.254745	5.759435	25.873730
68.154961	6.962616	25.999316
