Voltage	Current	Temperature
0.153883	0.000001	23.563867
0.628617	0.000006	23.534570
1.102916	0.000014	23.545313
1.574588	0.000022	23.541406
2.043831	0.000048	23.532617
2.510529	0.000061	23.537500
2.974448	0.000086	23.565820
3.444841	0.000108	23.529688
3.935250	0.000124	23.534570
4.424471	0.000153	23.552148
4.939690	0.000177	23.530664
5.444351	0.000209	23.541406
5.940046	0.000236	23.528711
6.450199	0.000258	23.534570
6.952005	0.000289	23.547266
7.451705	0.000327	23.527734
7.944737	0.000362	23.551172
8.434487	0.000397	23.556055
8.958053	0.000441	23.557031
9.448617	0.000485	23.561914
9.959235	0.000535	23.542383
10.430493	0.000584	23.548242
10.944187	0.000624	23.557031
11.452737	0.000692	23.534570
11.940458	0.000751	23.535547
12.469148	0.000815	23.542383
12.967018	0.000885	23.559961
13.467851	0.000960	23.529688
13.959150	0.001040	23.541406
14.461271	0.001121	23.558008
14.956433	0.001235	23.576563
15.443089	0.001326	23.564844
15.956812	0.001432	23.528711
16.447205	0.001561	23.558008
16.941466	0.001682	23.563867
17.452738	0.001816	23.495508
17.946871	0.001986	23.530664
18.450152	0.002138	23.543359
18.926240	0.002333	23.541406
19.423465	0.002513	23.558008
19.923398	0.002725	23.534570
20.442016	0.002954	23.553125
20.922486	0.003231	23.569727
21.433887	0.003486	23.534570
21.949412	0.003794	23.539453
22.407460	0.004129	23.552148
22.938064	0.004483	23.514063
23.427041	0.004874	23.521875
23.925683	0.005304	23.551172
24.421231	0.005784	23.562891
24.912269	0.006286	23.543359
25.442618	0.006867	23.512109
25.910071	0.007497	23.513086
26.442867	0.008192	23.549219
26.923981	0.008983	23.528711
27.435513	0.009837	23.559961
27.936990	0.010832	23.537500
28.421713	0.011899	23.542383
28.920355	0.013155	23.534570
29.434981	0.014534	23.536523
29.926792	0.016103	23.529688
30.432266	0.017927	23.546289
30.923948	0.020062	23.532617
31.430451	0.022582	23.521875
31.936698	0.025461	23.540430
32.422967	0.028837	23.524805
32.927540	0.032866	23.526758
33.416516	0.037772	23.514063
33.908714	0.043557	23.565820
34.405810	0.050617	23.550195
34.903421	0.059233	23.543359
35.392912	0.069554	23.501367
35.886402	0.082327	23.522852
36.375764	0.097501	23.522852
36.864225	0.116152	23.554102
37.354361	0.138538	23.527734
37.832125	0.165333	23.524805
38.310661	0.197552	23.536523
38.789068	0.236035	23.557031
39.257813	0.281196	23.530664
39.722172	0.334440	23.527734
40.184212	0.396027	23.534570
40.638648	0.467127	23.519922
41.085481	0.548061	23.533594
41.525611	0.639381	23.569727
41.958784	0.741539	23.562891
42.384479	0.854796	23.574609
42.802698	0.979373	23.559961
43.214089	1.115109	23.563867
43.617616	1.261722	23.611719
44.015472	1.419715	23.616602
44.404179	1.587076	23.597070
44.786828	1.764617	23.582422
45.162390	1.951605	23.607813
45.532408	2.147562	23.635156
45.896111	2.353674	23.653711
46.259302	2.568729	23.647852
46.609730	2.790782	23.667383
46.959256	3.021998	23.673242
47.599668	3.473848	23.695703
47.989663	3.763763	23.721094
48.344088	4.034232	23.764063
48.692712	4.328722	23.766016
49.052936	4.607322	23.777734
49.400658	4.890123	23.811914
