Voltage	Current	Temperature
-0.005204	-0.000012	24.078955
1.077897	-0.000005	24.058447
2.165277	0.000003	24.038623
3.248490	0.000004	24.021191
4.331474	0.000014	24.007812
5.415002	0.000015	24.015869
6.502870	0.000018	23.986865
7.586452	0.000026	23.983057
8.669972	0.000035	23.982959
9.758171	0.000045	23.978223
10.841771	0.000062	23.985059
11.925369	0.000075	23.983057
13.013103	0.000096	23.981104
14.096127	0.000114	23.989795
15.179079	0.000147	23.981592
16.261456	0.000183	23.973145
17.348967	0.000231	23.974854
18.431461	0.000290	23.979785
19.514564	0.000355	23.981982
20.601997	0.000445	23.972949
21.685280	0.000555	23.976758
22.768179	0.000686	23.975146
23.851692	0.000868	23.970020
24.939312	0.001082	23.974463
26.022751	0.001365	23.994189
27.105949	0.001720	23.970557
28.193609	0.002178	23.995215
29.277008	0.002756	23.973975
30.359930	0.003510	23.977979
31.447601	0.004481	23.966943
32.529724	0.005761	23.966309
33.611847	0.007451	23.974268
34.692940	0.009721	23.979736
35.778423	0.012820	23.982959
36.858719	0.017079	23.969629
37.939018	0.023010	23.974512
39.022221	0.031373	23.974805
40.099792	0.043187	23.981299
41.174580	0.060074	23.990674
42.250236	0.084543	23.980566
43.315388	0.119835	23.972998
44.372452	0.171126	23.983154
45.418011	0.245885	23.994971
46.450470	0.354971	23.996484
47.454910	0.510976	23.993262
48.427360	0.729305	24.003467
49.364536	1.025552	24.020605
50.252781	1.406574	24.053955
51.094944	1.876500	24.072412
51.892338	2.431163	24.109180
52.650005	3.063302	24.168701
