Voltage	Current	Temperature
2.125417	0.000083	0
1.890531	0.000076	0
2.896233	0.000116	0
4.245512	0.000175	0
5.712506	0.000253	0
7.200128	0.000324	0
8.641274	0.000402	0
10.117090	0.000492	0
11.566132	0.000579	0
13.067199	0.000674	0
14.520239	0.000774	0
15.967201	0.000884	0
17.453848	0.000999	0
18.940227	0.001120	0
20.390039	0.001253	0
21.843481	0.001392	0
23.331209	0.001548	0
24.814575	0.001716	0
26.280466	0.001894	0
27.763695	0.002091	0
29.215412	0.002310	0
30.705021	0.002556	0
32.156158	0.002828	0
33.604027	0.003133	0
35.096546	0.003486	0
36.579182	0.003893	0
38.032623	0.004372	0
39.482689	0.004949	0
40.986305	0.005699	0
42.467285	0.006653	0
43.923908	0.007916	0
45.374577	0.009649	0
46.869659	0.012360	0
48.350700	0.017027	0
49.796467	0.025020	0
51.276195	0.039471	0
52.720642	0.063955	0
54.189030	0.106336	0
55.600502	0.174800	0
56.987598	0.285112	0
58.370468	0.462080	0
59.696953	0.727533	0
60.924389	1.092721	0
62.108768	1.591858	0
63.194359	2.207877	0
64.235908	2.965940	0
65.177193	3.804595	0
66.057838	4.730960	0
66.872398	5.714043	0
67.645111	6.750022	0
68.403481	7.875234	0
