Voltage	Current	Temperature
0.167194	0.000008	25.153711
0.643128	0.000006	25.159570
1.121084	0.000003	25.141016
1.598507	0.000014	25.155664
2.075684	0.000012	25.121484
2.552576	0.000026	25.116602
3.028655	0.000031	25.096094
3.503804	0.000045	25.103906
3.978022	0.000058	25.125391
4.462409	0.000068	25.089258
4.943863	0.000076	25.102930
5.434466	0.000089	25.121484
5.937035	0.000110	25.154688
6.429511	0.000121	25.114648
6.950312	0.000139	25.134180
7.450542	0.000155	25.125391
7.930278	0.000178	25.113672
8.446866	0.000196	25.120508
8.953001	0.000217	25.120508
9.439636	0.000238	25.131250
9.942437	0.000277	25.112695
10.444410	0.000295	25.149805
10.944200	0.000320	25.169336
11.442839	0.000356	25.130273
11.934359	0.000391	25.123438
12.477654	0.000421	25.114648
12.936345	0.000468	25.137109
13.453287	0.000518	25.119531
13.964820	0.000570	25.115625
14.457791	0.000623	25.169336
14.954371	0.000683	25.116602
15.472860	0.000755	25.078516
15.941604	0.000826	25.110742
16.442307	0.000906	25.153711
16.945976	0.000989	25.153711
17.471554	0.001097	25.130273
17.973549	0.001217	25.126367
18.481599	0.001337	25.112695
18.948924	0.001471	25.132227
19.433775	0.001618	25.098047
19.971729	0.001793	25.160547
20.451811	0.001969	25.111719
20.949164	0.002160	25.137109
21.453477	0.002399	25.122461
21.934333	0.002627	25.105859
22.437360	0.002904	25.100977
22.940900	0.003182	25.141016
23.445729	0.003515	25.113672
23.936122	0.003870	25.119531
24.449843	0.004302	25.131250
24.914460	0.004744	25.108789
25.454604	0.005264	25.148828
25.942420	0.005835	25.125391
26.425726	0.006462	25.128320
26.926301	0.007135	25.101953
27.433580	0.007955	25.097070
27.922942	0.008826	25.144922
28.458573	0.009879	25.076563
28.949482	0.011098	25.158594
29.443230	0.012458	25.164453
29.937360	0.014009	25.114648
30.443865	0.015848	25.109766
30.936578	0.018003	25.141016
31.438828	0.020482	25.118555
31.936956	0.023491	25.108789
32.434309	0.026977	25.078516
32.923287	0.031353	25.126367
33.422960	0.036347	25.110742
33.917865	0.042634	25.153711
34.413543	0.050113	25.110742
34.907030	0.059298	25.142969
35.401934	0.070468	25.102930
35.891557	0.083871	25.126367
36.379502	0.100263	25.136133
36.869896	0.120308	25.159570
37.353974	0.144299	25.129297
37.834702	0.173077	25.132227
38.316718	0.207300	25.135156
38.789970	0.247729	25.124414
39.257168	0.295503	25.119531
39.723332	0.351351	25.120508
40.183697	0.415491	25.133203
40.637230	0.488978	25.096094
41.084321	0.572018	25.148828
41.524709	0.665478	25.137109
41.959557	0.769713	25.142969
42.387314	0.884853	25.146875
42.808240	1.010880	25.149805
43.220919	1.147674	25.154688
43.629215	1.295434	25.176172
44.028876	1.453401	25.183984
44.420676	1.620736	25.199609
44.808222	1.799747	25.239648
45.189971	1.987688	25.206445
45.564629	2.185114	25.220117
45.933100	2.389036	25.199609
46.295775	2.601230	25.222070
46.651359	2.821298	25.259180
47.278496	3.235043	25.307031
47.663464	3.502393	25.259180
48.041215	3.775026	25.285547
48.383397	4.036861	25.291406
48.747229	4.307909	25.349023
49.597847	5.050615	25.354883
