Voltage	Current	Temperature
0.022175	-0.000004	0
1.141305	0.000007	0
1.848350	0.000013	0
2.786177	0.000016	0
3.817974	0.000021	0
4.720087	0.000023	0
5.690145	0.000035	0
6.651209	0.000040	0
7.621058	0.000051	0
8.563378	0.000062	0
9.530008	0.000078	0
10.489365	0.000101	0
11.462164	0.000119	0
12.436524	0.000152	0
13.400849	0.000187	0
14.345419	0.000227	0
15.316988	0.000288	0
16.279682	0.000357	0
17.248207	0.000446	0
18.213541	0.000564	0
19.192903	0.000720	0
20.136682	0.000910	0
21.099930	0.001176	0
22.064852	0.001539	0
23.036343	0.002042	0
24.000383	0.002756	0
24.975540	0.003822	0
25.921557	0.005382	0
26.888283	0.007861	0
27.851921	0.011845	0
28.814766	0.018472	0
29.783447	0.029760	0
30.719734	0.048152	0
31.671782	0.079659	0
32.618534	0.132020	0
33.554764	0.216591	0
34.465065	0.348142	0
35.343449	0.545307	0
36.166092	0.821655	0
36.966019	1.208499	0
37.724583	1.712730	0
38.426781	2.325340	0
39.083820	3.042156	0
39.700710	3.854807	0
40.267193	4.724797	0
40.801540	5.657815	0
41.311081	6.645931	0
41.806213	7.698349	0
42.284393	8.797317	0
42.743210	9.923016	0
43.177147	11.050398	0
