Voltage	Current	Temperature
0.001755	-0.000002	0
0.907309	0.000011	0
1.809653	0.000021	0
2.710784	0.000026	0
3.608139	0.000030	0
4.508064	0.000034	0
5.407837	0.000042	0
6.308534	0.000052	0
7.210941	0.000060	0
8.110777	0.000075	0
9.007985	0.000088	0
9.901513	0.000109	0
10.801709	0.000132	0
11.703800	0.000163	0
12.607048	0.000197	0
13.511581	0.000243	0
14.415503	0.000303	0
15.318312	0.000373	0
16.220863	0.000455	0
17.119696	0.000568	0
18.020874	0.000698	0
18.920168	0.000859	0
19.820166	0.001078	0
20.720737	0.001342	0
21.623308	0.001694	0
22.522450	0.002159	0
23.417515	0.002783	0
24.313425	0.003647	0
25.209059	0.004876	0
26.109577	0.006691	0
27.011599	0.009459	0
27.914186	0.013791	0
28.815331	0.020712	0
29.710047	0.031849	0
30.603039	0.049999	0
31.489775	0.079386	0
32.366024	0.126220	0
33.228531	0.199208	0
34.073174	0.309910	0
34.893124	0.472261	0
35.677433	0.699718	0
36.427982	1.007303	0
37.137211	1.402499	0
37.799358	1.883670	0
38.431313	2.460233	0
39.028244	3.121633	0
39.595619	3.863120	0
40.136097	4.675100	0
40.655205	5.552174	0
41.151874	6.478988	0
41.629463	7.448122	0
