Voltage	Current	Temperature
-0.004980	0.000023	23.028467
1.435938	0.000049	23.023096
2.876994	0.000090	23.022803
4.318045	0.000133	23.022852
5.759437	0.000174	23.021240
7.196484	0.000220	23.019336
8.638136	0.000264	23.028223
10.080023	0.000321	23.023242
11.521283	0.000376	23.018457
12.962708	0.000438	23.010449
14.403752	0.000504	23.011084
15.844061	0.000576	23.013916
17.284857	0.000653	23.011426
18.725052	0.000744	23.025146
20.166210	0.000843	23.019580
21.602911	0.000944	23.029883
23.043993	0.001060	23.011230
24.485344	0.001192	23.010059
25.926708	0.001332	23.013232
27.368050	0.001490	23.010938
28.809711	0.001676	23.014648
30.250938	0.001885	23.011572
31.692381	0.002125	23.007666
33.133129	0.002392	23.006055
34.572937	0.002709	23.014307
36.008739	0.003062	23.002588
37.448677	0.003484	23.006982
38.889702	0.003981	23.004004
40.331058	0.004576	23.007080
41.772209	0.005308	23.003320
43.213024	0.006245	23.026416
44.653686	0.007495	22.999219
46.094025	0.009304	23.011572
47.534225	0.012089	23.005664
48.973453	0.016645	23.009326
50.405922	0.024655	23.011182
51.838585	0.038601	23.005957
53.264412	0.062012	23.028125
54.681511	0.100642	23.021826
56.083984	0.163278	23.017773
57.465351	0.262953	23.025830
58.815094	0.417428	23.021484
60.119003	0.648069	23.043408
61.364288	0.976703	23.051709
62.540276	1.420117	23.075488
63.638416	1.984025	23.112109
64.667915	2.670595	23.162646
65.633507	3.471035	23.198584
66.543724	4.377554	23.271924
67.412552	5.381098	23.361768
68.243362	6.472136	23.467822
