Voltage	Current	Temperature
-0.005120	-0.000005	22.813916
1.078005	-0.000003	22.773145
2.165497	-0.000001	22.751660
3.248649	0.000003	22.739795
4.331508	0.000014	22.729834
5.415005	0.000015	22.724902
6.502800	0.000022	22.708838
7.586377	0.000027	22.696973
8.669889	0.000038	22.706885
9.758064	0.000053	22.704297
10.841639	0.000060	22.702441
11.925125	0.000078	22.704688
13.012854	0.000091	22.699365
14.095861	0.000112	22.695850
15.178679	0.000142	22.704346
16.261009	0.000183	22.697559
17.348497	0.000223	22.706250
18.431067	0.000276	22.706738
19.514160	0.000345	22.695020
20.601711	0.000429	22.701318
21.684980	0.000536	22.690967
22.767948	0.000670	22.695557
23.851253	0.000836	22.689990
24.938915	0.001048	22.697412
26.022301	0.001319	22.708740
27.105505	0.001656	22.692871
28.193163	0.002092	22.699951
29.276514	0.002652	22.704541
30.359530	0.003368	22.701172
31.447195	0.004296	22.699707
32.529377	0.005514	22.681787
33.611431	0.007115	22.698535
34.692749	0.009267	22.699951
35.778488	0.012198	22.691016
36.859081	0.016210	22.695459
37.939808	0.021798	22.686084
39.023754	0.029668	22.701025
40.102276	0.040765	22.689746
41.178333	0.056623	22.685254
42.255711	0.079603	22.706445
43.323540	0.112810	22.695312
44.384377	0.161169	22.694287
45.435482	0.231886	22.698242
46.475716	0.335592	22.701514
47.490959	0.485013	22.712939
48.477261	0.696254	22.714697
49.431854	0.986403	22.737256
50.340385	1.364443	22.753760
51.205582	1.836891	22.767773
52.028259	2.401175	22.810010
52.815636	3.053211	22.870264
