Voltage	Current	Temperature
0.005279	0.000018	24.015039
0.527224	0.000039	23.996484
1.055131	0.000104	24.019922
1.587277	0.000168	23.975000
2.115056	0.000229	23.976953
2.647461	0.000308	23.979883
3.175344	0.000392	23.980859
3.707464	0.000485	24.016016
4.235282	0.000584	24.015039
4.767661	0.000688	24.024805
5.295673	0.000815	24.022852
5.828000	0.000940	24.002344
6.355818	0.001062	24.009180
6.888404	0.001219	24.000391
7.416545	0.001377	23.997461
7.949234	0.001547	24.020898
8.481755	0.001734	24.033594
9.009805	0.001920	23.999414
9.542236	0.002136	24.015039
10.070388	0.002360	24.047266
10.602883	0.002593	24.022852
11.130765	0.002842	23.986719
11.663376	0.003116	23.981836
12.191280	0.003399	23.988672
12.723691	0.003714	24.009180
13.251331	0.004028	23.976953
13.783613	0.004372	24.033594
14.311382	0.004739	23.993555
14.843404	0.005132	24.035547
15.370786	0.005556	24.025781
15.902810	0.006001	24.006250
16.430064	0.006471	24.003320
16.962087	0.006980	24.037500
17.493980	0.007523	24.023828
18.021235	0.008088	24.004297
18.553128	0.008718	24.029688
19.080769	0.009370	24.029688
19.612791	0.010081	23.992578
20.139919	0.010835	24.000391
20.671941	0.011650	24.005273
21.199323	0.012538	24.036523
21.731216	0.013490	23.995508
22.258473	0.014516	23.995508
22.789980	0.015642	24.006250
23.317234	0.016856	23.981836
23.849256	0.018175	24.006250
24.375865	0.019613	24.016016
24.907371	0.021193	24.019922
25.438752	0.022931	24.010156
25.965619	0.024836	24.042383
26.496868	0.026967	24.037500
27.023220	0.029311	24.043359
27.553955	0.031944	24.009180
28.080306	0.034871	24.050195
28.610782	0.038194	24.017969
29.136489	0.041934	24.001367
29.666323	0.046207	24.039453
30.191257	0.051063	24.053125
30.720315	0.056674	23.985742
31.244218	0.063097	24.059961
31.771601	0.070606	24.010156
32.293957	0.079269	23.994531
32.819538	0.089499	24.013086
33.344342	0.101517	24.038477
33.862575	0.115574	24.009180
34.383513	0.132314	24.041406
34.898266	0.152024	24.022852
35.415209	0.175635	24.036523
35.924293	0.203450	24.016992
36.434405	0.236807	24.044336
36.936528	0.276098	24.017969
37.438134	0.323079	24.034570
37.929430	0.377986	24.069727
38.418921	0.443020	24.015039
38.897203	0.518171	24.035547
39.371615	0.605782	24.043359
39.832236	0.705121	24.023828
40.287833	0.818895	24.056055
40.730153	0.945480	24.063867
41.161650	1.085431	24.082422
41.580772	1.237959	24.093164
41.985333	1.403233	24.071680
42.383963	1.580065	24.142969
42.792001	1.771151	24.099023
43.184575	1.989943	24.127344
43.565290	2.208517	24.128320
43.946908	2.444952	24.139063
44.312931	2.683267	24.146875
44.705375	2.953079	24.184961
45.022938	3.184256	24.197656
45.347077	3.434646	24.216211
45.635255	3.662292	24.283594
45.924207	3.906472	24.250391
46.186355	4.131927	24.289453
46.500825	4.421378	24.297266
46.793515	4.695068	24.321680
47.090070	4.977277	24.376367
47.356340	5.216559	24.391992
47.569123	5.457440	24.433984
47.877794	5.854959	24.456445
48.252454	6.149436	24.481836
