Voltage	Current	Temperature
0.005177	0.000013	24.478906
0.587107	0.000004	24.473047
1.174309	0.000010	24.480859
1.766555	0.000021	24.448633
2.353968	0.000035	24.497461
2.946149	0.000041	24.507227
3.537904	0.000054	24.483789
4.125511	0.000066	24.470117
4.717809	0.000077	24.471094
5.305416	0.000098	24.460352
5.897352	0.000116	24.469141
6.489740	0.000137	24.436914
7.077657	0.000153	24.472070
7.670006	0.000188	24.458398
8.262252	0.000202	24.455469
8.850117	0.000219	24.489648
9.442389	0.000259	24.474023
10.030331	0.000280	24.453516
10.622654	0.000326	24.475000
11.215041	0.000358	24.475000
11.802996	0.000389	24.485742
12.395041	0.000433	24.429102
12.982742	0.000479	24.439844
13.574694	0.000526	24.473047
14.167164	0.000576	24.465234
14.754476	0.000625	24.505273
15.346041	0.000690	24.435938
15.933613	0.000753	24.481836
16.525436	0.000822	24.470117
17.117517	0.000898	24.455469
17.704314	0.000976	24.476953
18.296526	0.001061	24.435938
18.888349	0.001156	24.461328
19.475790	0.001251	24.442773
20.067616	0.001369	24.469141
20.655315	0.001483	24.455469
21.247267	0.001611	24.462305
21.839476	0.001758	24.458398
22.426663	0.001909	24.484766
23.018873	0.002067	24.462305
23.606315	0.002266	24.473047
24.198524	0.002471	24.466211
24.790218	0.002695	24.481836
25.377404	0.002959	24.460352
25.969743	0.003240	24.465234
26.557185	0.003571	24.446680
27.148879	0.003950	24.459375
27.741090	0.004390	24.495508
28.328275	0.004885	24.462305
28.920097	0.005493	24.483789
29.511794	0.006206	24.490625
30.098720	0.007056	24.447656
30.690415	0.008129	24.422266
31.276696	0.009440	24.460352
31.867489	0.011105	24.455469
32.457636	0.013220	24.475977
33.042631	0.015939	24.443750
33.631362	0.019457	24.424219
34.214163	0.024032	24.462305
34.800445	0.030034	24.439844
35.385051	0.037921	24.467188
35.962571	0.048179	24.453516
36.541377	0.061705	24.454492
37.112193	0.079278	24.479883
37.682750	0.102383	24.444727
38.246865	0.132384	24.470117
38.798222	0.170708	24.421289
39.344421	0.220023	24.457422
39.878506	0.282338	24.443750
40.394418	0.359269	24.435938
40.897443	0.454258	24.452539
41.379202	0.567857	24.472070
41.845623	0.703409	24.448633
42.291555	0.861088	24.477930
42.713641	1.040004	24.433008
42.956196	1.156772	24.454492
43.309590	1.349340	24.454492
43.586169	1.481391	24.481836
43.996011	1.770700	24.473047
44.325175	2.056027	24.475000
44.728574	2.387167	24.462305
45.059927	2.794223	24.483789
45.512432	3.257337	24.470117
45.741196	3.615397	24.502344
46.124360	4.076372	24.469141
46.190995	4.172971	24.479883
46.547609	4.693457	24.452539
46.837076	5.175966	24.501367
47.023697	5.471937	24.487695
47.395520	6.105376	24.493555
47.615649	6.651030	24.498438
47.875990	7.124646	24.497461
48.190460	7.747170	24.550195
48.399507	8.224536	24.539453
48.631880	8.763437	24.544336
48.876884	9.257440	24.594141
49.153463	10.017156	24.591211
49.470512	10.673422	24.558984
49.721057	11.240559	24.612695
49.992352	11.837676	24.585352
50.223952	12.492424	24.631250
