Voltage	Current	Temperature
0.025021	-0.000001	0
1.159884	0.000010	0
1.836662	0.000004	0
2.794451	0.000010	0
3.763009	0.000014	0
4.720263	0.000020	0
5.661980	0.000024	0
6.633309	0.000030	0
7.595140	0.000038	0
8.541178	0.000048	0
9.506034	0.000056	0
10.469378	0.000068	0
11.441486	0.000085	0
12.386675	0.000107	0
13.352214	0.000129	0
14.322578	0.000161	0
15.293572	0.000198	0
16.237354	0.000246	0
17.200075	0.000305	0
18.170519	0.000390	0
19.117847	0.000485	0
20.082588	0.000632	0
21.054203	0.000828	0
22.023386	0.001097	0
22.972452	0.001489	0
23.936804	0.002088	0
24.898384	0.003003	0
25.845556	0.004421	0
26.815298	0.006793	0
27.784744	0.010789	0
28.749516	0.017541	0
29.691364	0.028775	0
30.653242	0.048314	0
31.603022	0.081163	0
32.523964	0.133706	0
33.458630	0.220259	0
34.366581	0.354521	0
35.252338	0.558096	0
36.074097	0.839843	0
36.876759	1.232385	0
37.628715	1.733213	0
38.318893	2.330343	0
38.982326	3.043557	0
39.606571	3.852749	0
40.194771	4.742893	0
40.724339	5.654026	0
41.238533	6.638185	0
41.738930	7.686616	0
42.222450	8.782840	0
42.677383	9.885706	0
43.126865	11.040785	0
