Voltage	Current	Temperature
-0.005304	0.000076	23.168750
0.953987	0.000093	23.163916
1.917634	0.000110	23.169922
2.876772	0.000132	23.170703
3.835901	0.000149	23.162744
4.795513	0.000175	23.167871
5.759528	0.000205	23.164551
6.719010	0.000235	23.170605
7.678915	0.000273	23.165674
8.638401	0.000308	23.181250
9.602715	0.000353	23.166797
10.562347	0.000404	23.162109
11.521898	0.000459	23.162549
12.481639	0.000530	23.166650
13.445248	0.000610	23.162207
14.404586	0.000700	23.164062
15.363470	0.000819	23.165723
16.326761	0.000966	23.154248
17.285732	0.001152	23.154785
18.244259	0.001407	23.156006
19.203319	0.001747	23.162939
20.166645	0.002234	23.170215
21.125446	0.002940	23.167383
22.084682	0.003965	23.168799
23.043026	0.005391	23.167578
24.006060	0.007312	23.161963
24.963825	0.009912	23.172412
25.921453	0.013571	23.164941
26.877976	0.018916	23.176367
27.837454	0.027098	23.175537
28.789755	0.039903	23.169238
29.737392	0.060500	23.169482
30.677961	0.094108	23.171143
31.610447	0.149147	23.175195
32.519150	0.237037	23.167432
33.400036	0.373794	23.158447
34.246033	0.578090	23.174414
35.041489	0.863569	23.174854
35.784866	1.238940	23.183643
36.476708	1.703844	23.194678
37.124691	2.254000	23.217871
37.722008	2.867539	23.235303
38.287060	3.544854	23.261426
38.820682	4.272604	23.303467
39.320484	5.032052	23.326807
39.790459	5.815436	23.377539
40.244633	6.631430	23.419727
40.684383	7.484614	23.460889
41.101708	8.336757	23.536133
41.533085	9.273375	23.593408
41.890522	10.062469	23.668994
