Voltage	Current	Temperature
-0.004217	-0.001837	21.265332
0.840417	-0.001752	21.258252
1.684518	-0.001655	21.245850
2.524679	-0.001552	21.257861
3.369091	-0.001431	21.262158
4.213623	-0.001306	21.258789
5.053774	-0.001248	21.260937
5.898379	-0.001189	21.247607
6.743286	-0.001138	21.257275
7.588279	-0.001072	21.259521
8.428634	-0.001002	21.264209
9.273536	-0.000963	21.256592
10.118590	-0.000924	21.253369
10.958730	-0.000875	21.257764
11.803714	-0.000821	21.259521
12.648553	-0.000743	21.264307
13.492867	-0.000658	21.255225
14.333068	-0.000549	21.255566
15.177291	-0.000425	21.249854
16.021357	-0.000274	21.251611
16.865549	-0.000117	21.260059
17.704971	0.000070	21.250000
18.549051	0.000279	21.265674
19.393572	0.000505	21.255811
20.237713	0.000763	21.267676
21.077576	0.001049	21.265283
21.922487	0.001367	21.257568
22.766697	0.001711	21.260352
23.606882	0.002097	21.267871
24.451252	0.002534	21.256445
25.295610	0.003017	21.272217
26.140167	0.003557	21.267627
26.980227	0.004163	21.278223
27.824638	0.004855	21.277832
28.669048	0.005645	21.273779
29.513414	0.006565	21.284814
30.352993	0.007632	21.287744
31.197357	0.008918	21.278564
32.040947	0.010475	21.273193
32.879681	0.012398	21.278760
33.722843	0.014860	21.282080
34.564861	0.018078	21.277148
35.406666	0.022391	21.281592
36.242767	0.028285	21.285010
37.082149	0.036583	21.286914
37.920094	0.048437	21.290137
38.750236	0.065468	21.289893
39.580810	0.090476	21.282227
40.405060	0.127190	21.300439
41.219513	0.180992	21.299414
42.020004	0.259214	21.297412
42.797440	0.370510	21.304980
43.553509	0.526647	21.304443
44.278835	0.738218	21.303418
44.963871	1.012242	21.309912
45.612907	1.356975	21.305420
46.222054	1.772357	21.328857
46.791431	2.256773	21.322119
47.318821	2.803207	21.346875
47.812481	3.412271	21.335107
48.272881	4.074455	21.349463
48.695724	4.767580	21.357178
49.085499	5.480199	21.360303
49.458275	6.238732	21.393164
49.802216	7.000660	21.402246
50.123692	7.762051	21.419873
50.463238	8.640614	21.443018
50.773941	9.478725	21.479199
50.887558	9.788277	21.498242
51.136326	10.524219	21.515674
51.471577	11.529682	21.557715
