Voltage	Current	Temperature
0.005178	0.000009	24.584375
0.380476	0.000081	24.649805
0.766033	0.000142	24.619531
1.151347	0.000197	24.658594
1.536650	0.000272	24.623438
1.922276	0.000352	24.597070
2.307488	0.000419	24.630273
2.688721	0.000510	24.596094
3.074243	0.000595	24.577539
3.459650	0.000686	24.619531
3.844953	0.000780	24.609766
4.230553	0.000897	24.592188
4.615869	0.001010	24.613672
5.001650	0.001125	24.606836
5.387353	0.001262	24.638086
5.772876	0.001414	24.646875
6.158205	0.001561	24.631250
6.543934	0.001719	24.600000
6.929379	0.001895	24.607813
7.315289	0.002091	24.625391
7.696393	0.002292	24.600000
8.081825	0.002515	24.616602
8.467360	0.002747	24.602930
8.853012	0.003003	24.584375
9.238547	0.003289	24.600977
9.624134	0.003586	24.624414
10.009746	0.003913	24.604883
10.395230	0.004269	24.608789
10.780661	0.004650	24.592188
11.166183	0.005073	24.634180
11.551693	0.005529	24.586328
11.937318	0.006023	24.608789
12.322481	0.006583	24.615625
12.703198	0.007166	24.600000
13.088425	0.007817	24.618555
13.473264	0.008539	24.612695
13.858493	0.009340	24.627344
14.243719	0.010210	24.591211
14.628688	0.011186	24.619531
15.013527	0.012272	24.577539
15.397980	0.013465	24.627344
15.782564	0.014815	24.607813
16.167017	0.016319	24.595117
16.551856	0.018018	24.616602
16.935666	0.019932	24.599023
17.319990	0.022099	24.590234
17.703670	0.024568	24.586328
18.082583	0.027329	24.599023
18.466262	0.030563	24.600977
18.849426	0.034240	24.581445
19.232334	0.038480	24.594141
19.614724	0.043376	24.611719
19.996860	0.049016	24.599023
20.377833	0.055560	24.598047
20.758678	0.063178	24.558984
21.139264	0.072065	24.600000
21.517917	0.082496	24.584375
21.896184	0.094862	24.625391
22.272392	0.109620	24.562891
22.646793	0.127361	24.599023
23.014620	0.148521	24.598047
23.383608	0.174382	24.582422
23.749889	0.205818	24.570703
24.111916	0.244144	24.570703
24.467757	0.290998	24.602930
24.817541	0.348173	24.588281
25.159979	0.417465	24.612695
25.493140	0.500365	24.581445
25.817792	0.598434	24.592188
26.131747	0.712691	24.609766
26.435005	0.843878	24.615625
26.727179	0.992438	24.602930
27.008269	1.158550	24.610742
27.275700	1.339404	24.634180
27.535525	1.538699	24.613672
27.785812	1.753612	24.643945
28.026176	1.983268	24.628320
28.258678	2.226546	24.651758
28.482803	2.481627	24.643945
28.699324	2.748475	24.661523
28.910560	3.027668	24.687891
29.116126	3.316436	24.648828
29.314474	3.611492	24.674219
29.509088	3.916678	24.717188
29.699188	4.230086	24.709375
29.886066	4.550104	24.769922
30.059669	4.861888	24.742578
30.234432	5.186455	24.794336
30.405844	5.518046	24.806055
30.574808	5.857885	24.807031
30.740807	6.205726	24.855859
30.900878	6.550629	24.804102
31.045998	6.872606	24.886133
31.182484	7.181336	24.925195
31.326573	7.520620	24.941797
31.479040	7.877417	24.984766
31.626738	8.237642	24.996484
31.823927	8.716813	25.015039
31.994050	9.143018	25.024805
32.145743	9.536362	25.089258
32.286482	9.915454	25.101953
