Voltage	Current	Temperature
0.005108	0.000006	24.475000
0.527374	0.000013	24.462305
1.059809	0.000027	24.475000
1.596633	0.000053	24.477930
2.128999	0.000076	24.440820
2.661585	0.000098	24.460352
3.193990	0.000131	24.446680
3.726201	0.000155	24.450586
4.258606	0.000186	24.432031
4.795766	0.000210	24.477930
5.328326	0.000240	24.452539
5.860654	0.000278	24.461328
6.393097	0.000312	24.447656
6.925748	0.000349	24.443750
7.463141	0.000393	24.463281
7.995882	0.000442	24.453516
8.528351	0.000487	24.443750
9.061131	0.000537	24.451563
9.593742	0.000598	24.475000
10.130953	0.000648	24.462305
10.663525	0.000709	24.452539
11.196214	0.000773	24.425195
11.728747	0.000856	24.461328
12.261391	0.000923	24.446680
12.793931	0.001008	24.464258
13.330850	0.001092	24.455469
13.863133	0.001193	24.461328
14.395670	0.001302	24.436914
14.927692	0.001409	24.452539
15.460101	0.001538	24.462305
15.996507	0.001664	24.458398
16.528916	0.001812	24.433984
17.060810	0.001973	24.466211
17.592961	0.002147	24.471094
18.124856	0.002326	24.436914
18.656878	0.002531	24.405664
19.193798	0.002757	24.441797
19.726207	0.003003	24.453516
20.257845	0.003266	24.461328
20.790125	0.003559	24.443750
21.322533	0.003867	24.458398
21.859324	0.004220	24.457422
22.391092	0.004596	24.433984
22.923372	0.005008	24.442773
23.455137	0.005449	24.429102
23.987417	0.005944	24.453516
24.523821	0.006500	24.434961
25.055843	0.007085	24.456445
25.587481	0.007734	24.407617
26.119374	0.008454	24.420313
26.651010	0.009248	24.432031
27.182646	0.010145	24.441797
27.718923	0.011128	24.444727
28.249914	0.012247	24.434961
28.781292	0.013499	24.469141
29.312154	0.014938	24.408594
29.842762	0.016604	24.464258
30.377877	0.018550	24.442773
30.908095	0.020832	24.421289
31.437669	0.023537	24.446680
31.966212	0.026776	24.453516
32.494238	0.030695	24.391992
33.025748	0.035496	24.481836
33.551841	0.041298	24.429102
34.075487	0.048420	24.432031
34.597585	0.057154	24.468164
35.116978	0.067897	24.431055
35.634178	0.081145	24.439844
36.152026	0.097592	24.447656
36.660850	0.117625	24.446680
37.164648	0.142149	24.454492
37.662774	0.172022	24.441797
38.153426	0.208131	24.417383
38.639308	0.251778	24.439844
39.112048	0.303251	24.456445
39.574345	0.363726	24.433008
40.025173	0.433985	24.441797
40.463627	0.514508	24.452539
40.888033	0.605698	24.436914
41.302646	0.708525	24.464258
41.696250	0.820194	24.472070
42.057765	0.935116	24.468164
42.408837	1.088459	24.476953
42.922558	1.246992	24.488672
43.360884	1.474677	24.459375
43.723814	1.661304	24.502344
44.074759	1.839696	24.509180
44.439622	2.047896	24.475000
44.790437	2.241430	24.538477
45.162906	2.476202	24.534570
45.497481	2.748720	24.582422
45.816463	2.973195	24.558008
46.283402	3.273046	24.607813
46.374135	3.271538	24.615625
46.793257	3.696880	24.609766
47.016608	3.870930	24.636133
47.335075	4.220885	24.681055
47.629955	4.513480	24.731836
47.951901	4.807261	24.691797
48.204379	5.080088	24.786523
48.461628	5.333945	24.790430
