Voltage	Current	Temperature
2.020844	0.000011	0
1.620043	0.000014	0
2.273229	0.000011	0
3.381295	0.000017	0
4.518504	0.000015	0
5.673535	0.000017	0
6.816520	0.000017	0
7.965498	0.000026	0
9.115612	0.000026	0
10.268391	0.000032	0
11.417666	0.000035	0
12.569980	0.000047	0
13.717541	0.000057	0
14.878859	0.000070	0
16.032921	0.000089	0
17.185335	0.000119	0
18.334333	0.000153	0
19.485207	0.000206	0
20.636097	0.000272	0
21.795664	0.000365	0
22.949091	0.000489	0
24.097683	0.000652	0
25.249083	0.000865	0
26.402168	0.001160	0
27.557362	0.001537	0
28.705213	0.002026	0
29.868553	0.002668	0
31.019472	0.003497	0
32.168148	0.004570	0
33.321064	0.005981	0
34.474148	0.007865	0
35.623646	0.010376	0
36.778568	0.013854	0
37.931610	0.018687	0
39.078941	0.025551	0
40.223793	0.035444	0
41.375301	0.049906	0
42.517540	0.071090	0
43.653732	0.102326	0
44.791908	0.149239	0
45.910946	0.218887	0
47.012012	0.322690	0
48.089668	0.476236	0
49.137093	0.699728	0
50.137676	1.011552	0
51.093899	1.429853	0
51.996345	1.960252	0
52.852196	2.600200	0
53.662540	3.338377	0
54.443272	4.170118	0
55.196945	5.080252	0
